event,RMSE,MSE,MAE,WAE,time
uDreyfus1_deepdive::deepnet_gradientDescent_01,0.3429,0.1176,0.2801,0.7346,5.16
uDreyfus1_deepdive::deepnet_gradientDescent_02,0.3429,0.1176,0.2801,0.7346,5.16
uDreyfus1_deepdive::deepnet_gradientDescent_03,0.3429,0.1176,0.2801,0.7346,5.17
uDreyfus1_deepdive::deepnet_gradientDescent_04,0.3429,0.1176,0.2801,0.7346,5.11
uDreyfus1_deepdive::deepnet_gradientDescent_05,0.3429,0.1176,0.2801,0.7346,5.21
uDreyfus1_deepdive::deepnet_momentum_01,0.3429,0.1176,0.2801,0.7341,5.51
uDreyfus1_deepdive::deepnet_momentum_02,0.3429,0.1176,0.2801,0.7341,5.48
uDreyfus1_deepdive::deepnet_momentum_03,0.3429,0.1176,0.2801,0.7341,5.42
uDreyfus1_deepdive::deepnet_momentum_04,0.3429,0.1176,0.2801,0.7341,5.44
uDreyfus1_deepdive::deepnet_momentum_05,0.3429,0.1176,0.2801,0.7341,5.45
uDreyfus1_deepdive::deepnet_rmsProp_01,0.1184,0.014,0.0878,0.3446,0.59
uDreyfus1_deepdive::deepnet_rmsProp_02,0.1184,0.014,0.0878,0.3446,0.54
uDreyfus1_deepdive::deepnet_rmsProp_03,0.1184,0.014,0.0878,0.3446,0.58
uDreyfus1_deepdive::deepnet_rmsProp_04,0.1184,0.014,0.0878,0.3446,0.57
uDreyfus1_deepdive::deepnet_rmsProp_05,0.1184,0.014,0.0878,0.3446,0.55
uDreyfus1_deepdive::deepnet_adam_01,0.0304,0.0009,0.0265,0.0644,0.57
uDreyfus1_deepdive::deepnet_adam_02,0.0304,0.0009,0.0265,0.0644,0.56
uDreyfus1_deepdive::deepnet_adam_03,0.0304,0.0009,0.0265,0.0644,0.56
uDreyfus1_deepdive::deepnet_adam_04,0.0304,0.0009,0.0265,0.0644,0.56
uDreyfus1_deepdive::deepnet_adam_05,0.0304,0.0009,0.0265,0.0644,0.57
uDreyfus1_deepnet::nn.train_BP_01,0.1044,0.0109,0.062,0.3559,0.1
uDreyfus1_deepnet::nn.train_BP_02,0.0704,0.005,0.0451,0.2219,0.09
uDreyfus1_deepnet::nn.train_BP_03,0.3406,0.116,0.2818,0.7098,0.06
uDreyfus1_deepnet::nn.train_BP_04,0.042,0.0018,0.0362,0.0893,0.09
uDreyfus1_deepnet::nn.train_BP_05,0.0139,0.0002,0.0121,0.0286,0.08
uDreyfus1_elmNNRcpp::elm_train_extremeML_01,0.4866,0.2367,0.3776,1.1618,0
uDreyfus1_elmNNRcpp::elm_train_extremeML_02,0.5231,0.2736,0.3937,1.2666,0
uDreyfus1_elmNNRcpp::elm_train_extremeML_03,0.3407,0.116,0.2487,0.7978,0
uDreyfus1_elmNNRcpp::elm_train_extremeML_04,0.4066,0.1653,0.2822,1.0342,0
uDreyfus1_elmNNRcpp::elm_train_extremeML_05,0.4044,0.1636,0.2973,0.9621,0
uDreyfus1_ELMR::OSelm_train.formula_extremeML_01,0.6678,0.446,0.5778,1.3918,0
uDreyfus1_ELMR::OSelm_train.formula_extremeML_02,0.431,0.1858,0.2851,1.1156,0
uDreyfus1_ELMR::OSelm_train.formula_extremeML_03,0.3987,0.159,0.2606,0.9912,0
uDreyfus1_ELMR::OSelm_train.formula_extremeML_04,0.5711,0.3261,0.4909,1.2395,0
uDreyfus1_ELMR::OSelm_train.formula_extremeML_05,0.4505,0.2029,0.3027,1.1845,0
uDreyfus1_EnsembleBase::Regression.Batch.Fit_none_01,2.2257,4.9538,1.5347,4.4279,0.01
uDreyfus1_EnsembleBase::Regression.Batch.Fit_none_02,0.0942,0.0089,0.0556,0.339,0
uDreyfus1_EnsembleBase::Regression.Batch.Fit_none_03,0.116,0.0135,0.0843,0.3335,0
uDreyfus1_EnsembleBase::Regression.Batch.Fit_none_04,0.1151,0.0133,0.0834,0.3303,0
uDreyfus1_EnsembleBase::Regression.Batch.Fit_none_05,0.0922,0.0085,0.0521,0.3305,0
uDreyfus1_h2o::h2o.deeplearning_first-order_01,0.0148,0.0002,0.0112,0.0471,3.36
uDreyfus1_h2o::h2o.deeplearning_first-order_02,0.0151,0.0002,0.0116,0.0472,3.29
uDreyfus1_h2o::h2o.deeplearning_first-order_03,0.0138,0.0002,0.0108,0.0386,3.36
uDreyfus1_h2o::h2o.deeplearning_first-order_04,0.0146,0.0002,0.0113,0.0432,3.32
uDreyfus1_h2o::h2o.deeplearning_first-order_05,0.0131,0.0002,0.01,0.0403,3.34
uDreyfus1_keras::fit_adadelta_01,0.3617,0.1309,0.2909,0.8027,37.14
uDreyfus1_keras::fit_adadelta_02,0.3751,0.1407,0.2802,0.8593,41.5
uDreyfus1_keras::fit_adadelta_03,0.3718,0.1383,0.2663,0.9109,29.63
uDreyfus1_keras::fit_adadelta_04,0.3785,0.1432,0.2794,0.8794,32.51
uDreyfus1_keras::fit_adadelta_05,0.3728,0.139,0.2687,0.8961,32.03
uDreyfus1_keras::fit_adagrad_01,0.3543,0.1255,0.2761,0.8045,4.79
uDreyfus1_keras::fit_adagrad_02,0.3528,0.1245,0.2697,0.8128,1.17
uDreyfus1_keras::fit_adagrad_03,0.163,0.0266,0.1288,0.4104,19.42
uDreyfus1_keras::fit_adagrad_04,0.3585,0.1285,0.2685,0.811,1.54
uDreyfus1_keras::fit_adagrad_05,0.341,0.1163,0.2721,0.7532,2.67
uDreyfus1_keras::fit_adam_01,0.0706,0.005,0.0581,0.1792,2.04
uDreyfus1_keras::fit_adam_02,0.101,0.0102,0.0789,0.2808,1.71
uDreyfus1_keras::fit_adam_03,0.0903,0.0081,0.0688,0.2338,4.66
uDreyfus1_keras::fit_adam_04,0.0897,0.0081,0.0711,0.207,2.84
uDreyfus1_keras::fit_adam_05,0.0887,0.0079,0.069,0.2075,2.79
uDreyfus1_keras::fit_adamax_01,0.0365,0.0013,0.0285,0.0979,3.36
uDreyfus1_keras::fit_adamax_02,0.0435,0.0019,0.0321,0.1489,5.19
uDreyfus1_keras::fit_adamax_03,0.3655,0.1336,0.2735,0.8487,1.24
uDreyfus1_keras::fit_adamax_04,0.0878,0.0077,0.0682,0.2565,9.58
uDreyfus1_keras::fit_adamax_05,0.0487,0.0024,0.0404,0.1362,6
uDreyfus1_keras::fit_nadam_01,0.3552,0.1262,0.2857,0.8533,1.28
uDreyfus1_keras::fit_nadam_02,0.3544,0.1256,0.278,0.8303,0.97
uDreyfus1_keras::fit_nadam_03,0.155,0.024,0.1179,0.397,2.9
uDreyfus1_keras::fit_nadam_04,0.0648,0.0042,0.0498,0.1882,3.09
uDreyfus1_keras::fit_nadam_05,0.1404,0.0197,0.1024,0.3712,2.17
uDreyfus1_keras::fit_rmsprop_01,0.3296,0.1086,0.2602,0.8137,1.01
uDreyfus1_keras::fit_rmsprop_02,0.3101,0.0961,0.2545,0.695,0.91
uDreyfus1_keras::fit_rmsprop_03,0.3622,0.1312,0.2798,0.9499,1.04
uDreyfus1_keras::fit_rmsprop_04,0.3622,0.1312,0.282,0.9265,0.83
uDreyfus1_keras::fit_rmsprop_05,0.4296,0.1846,0.3386,1.0118,0.92
uDreyfus1_keras::fit_sgd_01,0.3373,0.1138,0.2662,0.7574,3.33
uDreyfus1_keras::fit_sgd_02,0.3475,0.1207,0.2702,0.7929,1.89
uDreyfus1_keras::fit_sgd_03,0.368,0.1354,0.2793,0.8367,1.45
uDreyfus1_keras::fit_sgd_04,0.345,0.119,0.2698,0.7744,2.5
uDreyfus1_keras::fit_sgd_05,0.3429,0.1176,0.2697,0.7565,2.39
uDreyfus1_MachineShop::fit_none_01,0.0039,0,0.0033,0.0104,0.01
uDreyfus1_MachineShop::fit_none_02,0.0037,0,0.003,0.0117,0.02
uDreyfus1_MachineShop::fit_none_03,0.0023,0,0.0015,0.0075,0
uDreyfus1_MachineShop::fit_none_04,0.0034,0,0.0028,0.0102,0
uDreyfus1_MachineShop::fit_none_05,0.0031,0,0.0025,0.0096,0.02
uDreyfus1_minpack.lm::nlsLM_none_01,0,0,0,0.0001,0
uDreyfus1_minpack.lm::nlsLM_none_02,0,0,0,0.0001,0
uDreyfus1_minpack.lm::nlsLM_none_03,0,0,0,0.0001,0
uDreyfus1_minpack.lm::nlsLM_none_04,0,0,0,0.0001,0
uDreyfus1_minpack.lm::nlsLM_none_05,0,0,0,0.0001,0
uDreyfus1_monmlp::monmlp.fit_BFGS_01,0.0417,0.0017,0.0363,0.0789,0.19
uDreyfus1_monmlp::monmlp.fit_BFGS_02,0.0801,0.0064,0.0609,0.2074,0.18
uDreyfus1_monmlp::monmlp.fit_BFGS_03,0.0323,0.001,0.0257,0.0888,0.19
uDreyfus1_monmlp::monmlp.fit_BFGS_04,0.1125,0.0127,0.072,0.3581,0.18
uDreyfus1_monmlp::monmlp.fit_BFGS_05,0.0541,0.0029,0.0434,0.1524,0.21
uDreyfus1_monmlp::monmlp.fit_Nelder-Mead_01,0.2483,0.0617,0.2121,0.528,0.3
uDreyfus1_monmlp::monmlp.fit_Nelder-Mead_02,0.1425,0.0203,0.1168,0.3015,0.28
uDreyfus1_monmlp::monmlp.fit_Nelder-Mead_03,0.1464,0.0214,0.1206,0.3788,0.3
uDreyfus1_monmlp::monmlp.fit_Nelder-Mead_04,0.2969,0.0881,0.2399,0.6596,0.22
uDreyfus1_monmlp::monmlp.fit_Nelder-Mead_05,0.2017,0.0407,0.1653,0.4572,0.25
uDreyfus1_neuralnet::neuralnet_slr_01,0.3459,0.1197,0.2748,0.7853,0.02
uDreyfus1_neuralnet::neuralnet_slr_02,0.3146,0.099,0.2462,0.7821,0.01
uDreyfus1_neuralnet::neuralnet_slr_03,0.345,0.119,0.273,0.7848,0
uDreyfus1_neuralnet::neuralnet_slr_04,0.2981,0.0888,0.2316,0.6732,0.02
uDreyfus1_neuralnet::neuralnet_slr_05,0.3474,0.1207,0.2757,0.7763,0.01
uDreyfus1_neuralnet::neuralnet_sag_01,0.344,0.1183,0.2697,0.7988,0
uDreyfus1_neuralnet::neuralnet_sag_02,0.3371,0.1136,0.2645,0.751,0.01
uDreyfus1_neuralnet::neuralnet_sag_03,0.1963,0.0386,0.1545,0.4932,0.13
uDreyfus1_neuralnet::neuralnet_sag_04,0.3402,0.1158,0.2652,0.8067,0.03
uDreyfus1_neuralnet::neuralnet_sag_05,0.3294,0.1085,0.2759,0.6856,0.07
uDreyfus1_neuralnet::neuralnet_rprop-_01,0.1014,0.0103,0.0815,0.2279,0.02
uDreyfus1_neuralnet::neuralnet_rprop-_02,0.2952,0.0872,0.2342,0.7157,0
uDreyfus1_neuralnet::neuralnet_rprop-_03,0.1644,0.027,0.1309,0.3964,0.02
uDreyfus1_neuralnet::neuralnet_rprop-_04,0.3522,0.1241,0.2743,0.7833,0
uDreyfus1_neuralnet::neuralnet_rprop-_05,0.2856,0.0816,0.2227,0.7392,0
uDreyfus1_neuralnet::neuralnet_rprop+_01,0.3805,0.1448,0.3053,0.816,0
uDreyfus1_neuralnet::neuralnet_rprop+_02,0.3487,0.1216,0.2715,0.791,0
uDreyfus1_neuralnet::neuralnet_rprop+_03,0.3475,0.1208,0.2662,0.8027,0
uDreyfus1_neuralnet::neuralnet_rprop+_04,0.2119,0.0449,0.1698,0.504,0.02
uDreyfus1_neuralnet::neuralnet_rprop+_05,0.2319,0.0538,0.1689,0.5521,0
uDreyfus1_neuralnet::neuralnet_backprop_01,0.3572,0.1276,0.2743,0.802,0.04
uDreyfus1_neuralnet::neuralnet_backprop_02,0.4054,0.1644,0.2788,0.9834,0.03
uDreyfus1_neuralnet::neuralnet_backprop_03,0.3201,0.1024,0.262,0.705,0.09
uDreyfus1_neuralnet::neuralnet_backprop_04,0.3503,0.1227,0.2728,0.7831,0.03
uDreyfus1_neuralnet::neuralnet_backprop_05,0.3285,0.1079,0.2794,0.6745,0.01
uDreyfus1_nlsr::nlxb_none_01,0,0,0,0.0001,0.02
uDreyfus1_nlsr::nlxb_none_02,0,0,0,0.0001,0.01
uDreyfus1_nlsr::nlxb_none_03,0,0,0,0.0001,0.02
uDreyfus1_nlsr::nlxb_none_04,0,0,0,0.0001,0
uDreyfus1_nlsr::nlxb_none_05,0,0,0,0.0001,0.02
uDreyfus1_nnet::nnet_none_01,0.0128,0.0002,0.0101,0.0413,0
uDreyfus1_nnet::nnet_none_02,0.0716,0.0051,0.0449,0.2254,0.02
uDreyfus1_nnet::nnet_none_03,0.1153,0.0133,0.0843,0.3294,0
uDreyfus1_nnet::nnet_none_04,0.0026,0,0.0021,0.0081,0
uDreyfus1_nnet::nnet_none_05,0.0957,0.0092,0.0789,0.2421,0
uDreyfus1_qrnn::qrnn.fit_none_01,0.2819,0.0795,0.1815,0.8616,0.15
uDreyfus1_qrnn::qrnn.fit_none_02,0.2781,0.0773,0.1793,0.846,0.12
uDreyfus1_qrnn::qrnn.fit_none_03,0.2841,0.0807,0.1721,0.9095,0.21
uDreyfus1_qrnn::qrnn.fit_none_04,0.3188,0.1016,0.199,0.9798,0.08
uDreyfus1_qrnn::qrnn.fit_none_05,0.3189,0.1017,0.1989,0.9801,0.08
uDreyfus1_radiant.model::nn_none_01,0.1153,0.0133,0.0843,0.3297,0.03
uDreyfus1_radiant.model::nn_none_02,0.0765,0.0059,0.0555,0.2302,0.03
uDreyfus1_radiant.model::nn_none_03,0.0121,0.0001,0.0082,0.0385,0.01
uDreyfus1_radiant.model::nn_none_04,0.0162,0.0003,0.0127,0.0455,0.01
uDreyfus1_radiant.model::nn_none_05,0.0682,0.0046,0.0596,0.1546,0.03
uDreyfus1_rminer::fit_none_01,0.0023,0,0.0018,0.0054,0.01
uDreyfus1_rminer::fit_none_02,0.0022,0,0.0018,0.0057,0
uDreyfus1_rminer::fit_none_03,0.0023,0,0.002,0.0046,0.02
uDreyfus1_rminer::fit_none_04,0.0023,0,0.0019,0.0067,0.02
uDreyfus1_rminer::fit_none_05,0.002,0,0.0016,0.0072,0.01
uDreyfus1_RSNNS::mlp_Rprop_01,0.1138,0.013,0.084,0.3309,0.08
uDreyfus1_RSNNS::mlp_Rprop_02,0.0689,0.0048,0.0484,0.2128,0.08
uDreyfus1_RSNNS::mlp_Rprop_03,0.0953,0.0091,0.061,0.3309,0.08
uDreyfus1_RSNNS::mlp_Rprop_04,0.0629,0.004,0.0424,0.2211,0.08
uDreyfus1_RSNNS::mlp_Rprop_05,0.0617,0.0038,0.0473,0.1973,0.08
uDreyfus1_RSNNS::mlp_BackpropBatch_01,0.3387,0.1147,0.2647,0.7662,0.78
uDreyfus1_RSNNS::mlp_BackpropBatch_02,0.3377,0.114,0.2606,0.7734,0.76
uDreyfus1_RSNNS::mlp_BackpropBatch_03,0.3497,0.1223,0.2719,0.7917,0.77
uDreyfus1_RSNNS::mlp_BackpropBatch_04,0.312,0.0973,0.2434,0.7269,0.97
uDreyfus1_RSNNS::mlp_BackpropBatch_05,0.3438,0.1182,0.2718,0.7619,0.78
uDreyfus1_RSNNS::mlp_BackpropChunk_01,0.129,0.0166,0.0832,0.3548,0.09
uDreyfus1_RSNNS::mlp_BackpropChunk_02,0.1275,0.0163,0.0822,0.3546,0.08
uDreyfus1_RSNNS::mlp_BackpropChunk_03,0.0884,0.0078,0.0634,0.2847,0.1
uDreyfus1_RSNNS::mlp_BackpropChunk_04,0.0838,0.007,0.0651,0.1874,0.08
uDreyfus1_RSNNS::mlp_BackpropChunk_05,0.1288,0.0166,0.0826,0.3313,0.09
uDreyfus1_RSNNS::mlp_BackpropMomentum_01,0.0719,0.0052,0.0587,0.1749,0.1
uDreyfus1_RSNNS::mlp_BackpropMomentum_02,0.0821,0.0067,0.0627,0.2408,0.08
uDreyfus1_RSNNS::mlp_BackpropMomentum_03,0.0735,0.0054,0.0596,0.207,0.07
uDreyfus1_RSNNS::mlp_BackpropMomentum_04,0.0831,0.0069,0.0663,0.1764,0.07
uDreyfus1_RSNNS::mlp_BackpropMomentum_05,0.0795,0.0063,0.0606,0.2327,0.08
uDreyfus1_RSNNS::mlp_BackpropWeightDecay_01,0.1336,0.0179,0.0834,0.4467,0.09
uDreyfus1_RSNNS::mlp_BackpropWeightDecay_02,0.0813,0.0066,0.0605,0.2541,0.09
uDreyfus1_RSNNS::mlp_BackpropWeightDecay_03,0.0849,0.0072,0.0657,0.1837,0.11
uDreyfus1_RSNNS::mlp_BackpropWeightDecay_04,0.0797,0.0063,0.061,0.2252,0.08
uDreyfus1_RSNNS::mlp_BackpropWeightDecay_05,0.1317,0.0173,0.0829,0.4347,0.08
uDreyfus1_RSNNS::mlp_Quickprop_01,1.1091,1.2301,0.6822,2.8934,0.79
uDreyfus1_RSNNS::mlp_Quickprop_02,0.2177,0.0474,0.1733,0.5071,0.78
uDreyfus1_RSNNS::mlp_Quickprop_03,0.2408,0.058,0.2084,0.5154,0.78
uDreyfus1_RSNNS::mlp_Quickprop_04,0.2788,0.0777,0.223,0.8092,0.98
uDreyfus1_RSNNS::mlp_Quickprop_05,0.2187,0.0478,0.1741,0.5091,0.78
uDreyfus1_RSNNS::mlp_SCG_01,0.3695,0.1365,0.2904,0.8013,0.1
uDreyfus1_RSNNS::mlp_SCG_02,0.1004,0.0101,0.0818,0.2261,0.13
uDreyfus1_RSNNS::mlp_SCG_03,0.0851,0.0072,0.0688,0.2077,0.13
uDreyfus1_RSNNS::mlp_SCG_04,0.2221,0.0493,0.1748,0.5128,0.13
uDreyfus1_RSNNS::mlp_SCG_05,0.1018,0.0104,0.0848,0.2408,0.12
uDreyfus1_RSNNS::mlp_Std_Backpropagation_01,0.1142,0.013,0.0986,0.2478,0.08
uDreyfus1_RSNNS::mlp_Std_Backpropagation_02,0.1266,0.016,0.1081,0.2547,0.07
uDreyfus1_RSNNS::mlp_Std_Backpropagation_03,0.119,0.0141,0.1,0.2514,0.06
uDreyfus1_RSNNS::mlp_Std_Backpropagation_04,0.1719,0.0295,0.116,0.4383,0.08
uDreyfus1_RSNNS::mlp_Std_Backpropagation_05,0.1127,0.0127,0.0864,0.2861,0.1
uDreyfus1_snnR::snnR_none_01,0.3691,0.1362,0.2756,0.8531,0
uDreyfus1_snnR::snnR_none_02,0.3691,0.1362,0.2756,0.8531,0
uDreyfus1_snnR::snnR_none_03,0.3691,0.1362,0.2756,0.8531,0.01
uDreyfus1_snnR::snnR_none_04,0.3691,0.1362,0.2756,0.8531,0.02
uDreyfus1_snnR::snnR_none_05,0.3691,0.1362,0.2756,0.8531,0
uDreyfus1_traineR::train.nnet_none_01,0.0022,0,0.0015,0.0099,0
uDreyfus1_traineR::train.nnet_none_02,0.0044,0,0.0036,0.0136,0
uDreyfus1_traineR::train.nnet_none_03,0.0022,0,0.0019,0.0056,0
uDreyfus1_traineR::train.nnet_none_04,0.0019,0,0.0016,0.004,0
uDreyfus1_traineR::train.nnet_none_05,0.0023,0,0.0019,0.0076,0
uDreyfus1_validann::ann_Nelder-Mead_01,0.0833,0.0069,0.0624,0.2237,8.53
uDreyfus1_validann::ann_Nelder-Mead_02,0.1951,0.0381,0.1633,0.3615,11.68
uDreyfus1_validann::ann_Nelder-Mead_03,0.2418,0.0585,0.2058,0.5993,11.38
uDreyfus1_validann::ann_Nelder-Mead_04,0.2387,0.057,0.1982,0.5086,38.44
uDreyfus1_validann::ann_Nelder-Mead_05,0.1224,0.015,0.0983,0.3422,19.36
uDreyfus1_validann::ann_BFGS_01,0.0023,0,0.0019,0.0058,0.35
uDreyfus1_validann::ann_BFGS_02,0.0022,0,0.0016,0.0077,0.25
uDreyfus1_validann::ann_BFGS_03,0.0023,0,0.0019,0.0061,0.47
uDreyfus1_validann::ann_BFGS_04,0.0028,0,0.0023,0.0084,0.46
uDreyfus1_validann::ann_BFGS_05,0.0022,0,0.0018,0.007,0.22
uDreyfus1_validann::ann_CG_01,0.0039,0,0.003,0.0114,24.73
uDreyfus1_validann::ann_CG_02,0.0336,0.0011,0.0287,0.0737,24.91
uDreyfus1_validann::ann_CG_03,0.0085,0.0001,0.0063,0.0254,24.86
uDreyfus1_validann::ann_CG_04,0.0076,0.0001,0.0061,0.0205,25.42
uDreyfus1_validann::ann_CG_05,0.0035,0,0.0028,0.01,25.61
uDreyfus1_validann::ann_L-BFGS-B_01,0.004,0,0.003,0.0158,0.52
