event,RMSE,MSE,MAE,WAE,time
mDette_keras::fit_sgd_05,2.1593,4.6625,1.6274,10.1043,5.06
mDette_keras::fit_sgd_06,0.9349,0.874,0.7297,2.6528,15.95
mDette_keras::fit_sgd_07,2.5772,6.6418,1.8996,12.8444,6.59
mDette_keras::fit_sgd_08,2.2791,5.1945,1.659,11.4403,4.19
mDette_keras::fit_sgd_09,0.9256,0.8568,0.7304,3.3025,14.56
mDette_keras::fit_sgd_10,2.2058,4.8656,1.6559,10.9328,4.22
mDette_MachineShop::fit_none_01,0.3019,0.0912,0.2322,1.4209,0.09
mDette_MachineShop::fit_none_02,0.3067,0.0941,0.2416,1.3301,0.09
mDette_MachineShop::fit_none_03,0.4976,0.2476,0.3672,2.7759,0.09
mDette_MachineShop::fit_none_04,1.9407,3.7663,1.4939,9.4441,0.08
mDette_MachineShop::fit_none_05,0.5183,0.2687,0.39,2.6245,0.09
mDette_MachineShop::fit_none_06,0.3079,0.0948,0.2404,1.2867,0.07
mDette_MachineShop::fit_none_07,0.6957,0.484,0.5648,3.8221,0.08
mDette_MachineShop::fit_none_08,0.4517,0.204,0.3399,1.9154,0.09
mDette_MachineShop::fit_none_09,0.4739,0.2246,0.3538,2.1032,0.08
mDette_MachineShop::fit_none_10,0.5105,0.2606,0.3887,2.1174,0.08
mDette_minpack.lm::nlsLM_none_01,0.6081,0.3698,0.4989,1.9776,0.25
mDette_minpack.lm::nlsLM_none_02,0.6081,0.3698,0.4989,1.9776,0.23
mDette_minpack.lm::nlsLM_none_03,0.6081,0.3698,0.4989,1.9776,0.23
mDette_minpack.lm::nlsLM_none_04,0.6081,0.3698,0.4989,1.9776,0.24
mDette_minpack.lm::nlsLM_none_05,0.6081,0.3698,0.4989,1.9776,0.24
mDette_minpack.lm::nlsLM_none_06,0.6081,0.3698,0.4989,1.9776,0.24
mDette_minpack.lm::nlsLM_none_07,0.6081,0.3698,0.4989,1.9776,0.25
mDette_minpack.lm::nlsLM_none_08,0.6081,0.3698,0.4989,1.9776,0.23
mDette_minpack.lm::nlsLM_none_09,0.6081,0.3698,0.4989,1.9776,0.25
mDette_minpack.lm::nlsLM_none_10,0.6081,0.3698,0.4989,1.9776,0.25
mDette_monmlp::monmlp.fit_BFGS_01,0.4221,0.1782,0.3259,1.7629,0.24
mDette_monmlp::monmlp.fit_BFGS_02,0.5109,0.261,0.3954,2.0234,0.17
mDette_monmlp::monmlp.fit_BFGS_03,0.3988,0.1591,0.2998,1.7266,0.16
mDette_monmlp::monmlp.fit_BFGS_04,1.5517,2.4078,1.3187,5.0948,0.16
mDette_monmlp::monmlp.fit_BFGS_05,1.2365,1.529,0.9211,9.0527,0.15
mDette_monmlp::monmlp.fit_BFGS_06,0.7325,0.5366,0.553,4.818,0.16
mDette_monmlp::monmlp.fit_BFGS_07,0.4732,0.2239,0.359,2.1774,0.15
mDette_monmlp::monmlp.fit_BFGS_08,0.7364,0.5424,0.5461,4.6512,0.16
mDette_monmlp::monmlp.fit_BFGS_09,0.8473,0.718,0.6396,6.7294,0.14
mDette_monmlp::monmlp.fit_BFGS_10,1.6804,2.8237,1.3959,6.2877,0.14
mDette_monmlp::monmlp.fit_Nelder-Mead_01,4.9638,24.6393,3.7616,24.9879,0.98
mDette_monmlp::monmlp.fit_Nelder-Mead_02,2.7499,7.5619,1.9562,16.8724,0.89
mDette_monmlp::monmlp.fit_Nelder-Mead_03,3.533,12.4822,2.6242,19.7008,0.86
mDette_monmlp::monmlp.fit_Nelder-Mead_04,4.2659,18.1977,3.0831,22.4147,0.92
mDette_monmlp::monmlp.fit_Nelder-Mead_05,2.6378,6.9578,1.9976,13.7171,0.83
mDette_monmlp::monmlp.fit_Nelder-Mead_06,2.9348,8.6133,2.2071,18.151,0.87
mDette_monmlp::monmlp.fit_Nelder-Mead_07,3.1298,9.7957,2.1982,17.4054,0.88
mDette_monmlp::monmlp.fit_Nelder-Mead_08,2.6897,7.2344,1.9232,15.1704,0.91
mDette_monmlp::monmlp.fit_Nelder-Mead_09,3.2776,10.7428,2.4136,17.2671,0.86
mDette_monmlp::monmlp.fit_Nelder-Mead_10,4.0116,16.0929,2.9586,20.6733,0.83
mDette_neuralnet::neuralnet_slr_01,2.0546,4.2212,1.4662,12.2008,4.45
mDette_neuralnet::neuralnet_slr_02,0.5247,0.2753,0.4031,2.267,2
mDette_neuralnet::neuralnet_slr_03,2.052,4.2106,1.4593,12.5827,5.22
mDette_neuralnet::neuralnet_slr_04,8.1656,66.677,6.5262,36.2385,13.89
mDette_neuralnet::neuralnet_slr_05,8.1656,66.677,6.5262,36.2385,15.47
mDette_neuralnet::neuralnet_slr_06,8.1656,66.677,6.5262,36.2385,14.17
mDette_neuralnet::neuralnet_slr_07,8.1656,66.677,6.5262,36.2385,14.42
mDette_neuralnet::neuralnet_slr_08,8.1656,66.677,6.5262,36.2385,13.35
mDette_neuralnet::neuralnet_slr_09,8.1656,66.677,6.5262,36.2385,14.53
mDette_neuralnet::neuralnet_slr_10,0.5081,0.2581,0.3846,2.0598,3.05
mDette_neuralnet::neuralnet_sag_01,8.1656,66.677,6.5262,36.2385,14.88
mDette_neuralnet::neuralnet_sag_02,8.1656,66.677,6.5262,36.2385,15.26
mDette_neuralnet::neuralnet_sag_03,8.1656,66.677,6.5262,36.2385,14.68
mDette_neuralnet::neuralnet_sag_04,8.1656,66.677,6.5262,36.2385,14.78
mDette_neuralnet::neuralnet_sag_05,2.1873,4.7843,1.4869,14.3579,10.05
mDette_neuralnet::neuralnet_sag_06,8.1656,66.677,6.5262,36.2385,14.73
mDette_neuralnet::neuralnet_sag_07,8.1656,66.677,6.5262,36.2385,14.86
mDette_neuralnet::neuralnet_sag_08,8.1656,66.677,6.5262,36.2385,15.58
mDette_neuralnet::neuralnet_sag_09,8.1656,66.677,6.5262,36.2385,15.05
mDette_neuralnet::neuralnet_sag_10,8.1656,66.677,6.5262,36.2385,14.31
mDette_neuralnet::neuralnet_rprop-_01,8.1656,66.677,6.5262,36.2385,13.57
mDette_neuralnet::neuralnet_rprop-_02,2.12,4.4943,1.4602,13.7969,0.81
mDette_neuralnet::neuralnet_rprop-_03,8.1656,66.677,6.5262,36.2385,13.28
mDette_neuralnet::neuralnet_rprop-_04,8.1656,66.677,6.5262,36.2385,13.37
mDette_neuralnet::neuralnet_rprop-_05,2.0258,4.1038,1.4345,12.3534,4.98
mDette_neuralnet::neuralnet_rprop-_06,0.4463,0.1992,0.3452,1.8921,1.89
mDette_neuralnet::neuralnet_rprop-_07,8.1656,66.677,6.5262,36.2385,14.47
mDette_neuralnet::neuralnet_rprop-_08,1.9648,3.8606,1.4406,10.9981,8.64
mDette_neuralnet::neuralnet_rprop-_09,0.4446,0.1977,0.3353,2.1213,0.67
mDette_neuralnet::neuralnet_rprop-_10,0.5727,0.328,0.4313,2.6855,0.33
mDette_neuralnet::neuralnet_rprop+_01,8.1656,66.677,6.5262,36.2385,13.27
mDette_neuralnet::neuralnet_rprop+_02,8.1656,66.677,6.5262,36.2385,13.62
mDette_neuralnet::neuralnet_rprop+_03,0.5886,0.3464,0.436,2.5436,0.42
mDette_neuralnet::neuralnet_rprop+_04,0.6929,0.4801,0.5395,3.134,0.88
mDette_neuralnet::neuralnet_rprop+_05,8.1656,66.677,6.5262,36.2385,14.04
mDette_neuralnet::neuralnet_rprop+_06,8.1656,66.677,6.5262,36.2385,14.21
mDette_neuralnet::neuralnet_rprop+_07,8.1656,66.677,6.5262,36.2385,13.26
mDette_neuralnet::neuralnet_rprop+_08,8.1656,66.677,6.5262,36.2385,14.2
mDette_neuralnet::neuralnet_rprop+_09,2.1467,4.6081,1.4666,14.8838,0.65
mDette_neuralnet::neuralnet_rprop+_10,8.1656,66.677,6.5262,36.2385,13.86
mDette_neuralnet::neuralnet_backprop_01,8.1656,66.677,6.5262,36.2385,13.14
mDette_neuralnet::neuralnet_backprop_02,8.1656,66.677,6.5262,36.2385,13.77
mDette_neuralnet::neuralnet_backprop_03,8.1656,66.677,6.5262,36.2385,13.13
mDette_neuralnet::neuralnet_backprop_04,8.1656,66.677,6.5262,36.2385,13.42
mDette_neuralnet::neuralnet_backprop_05,8.1656,66.677,6.5262,36.2385,13.2
mDette_neuralnet::neuralnet_backprop_06,8.1656,66.677,6.5262,36.2385,13.19
mDette_neuralnet::neuralnet_backprop_07,8.1656,66.677,6.5262,36.2385,13.12
mDette_neuralnet::neuralnet_backprop_08,8.1656,66.677,6.5262,36.2385,13.54
mDette_neuralnet::neuralnet_backprop_09,8.1656,66.677,6.5262,36.2385,13.64
mDette_neuralnet::neuralnet_backprop_10,8.1656,66.677,6.5262,36.2385,13.59
mDette_nlsr::nlxb_none_01,1.3105,1.7174,1.1353,3.5038,0.42
mDette_nlsr::nlxb_none_02,0.8053,0.6485,0.6282,4.9195,0.43
mDette_nlsr::nlxb_none_03,0.3536,0.125,0.2729,1.3154,0.41
mDette_nlsr::nlxb_none_04,0.3537,0.1251,0.2714,1.3399,0.41
mDette_nlsr::nlxb_none_05,0.1331,0.0177,0.1069,0.6221,0.41
mDette_nlsr::nlxb_none_06,0.6394,0.4088,0.5332,2.0468,0.39
mDette_nlsr::nlxb_none_07,2.0584,4.2369,1.5551,11.234,0.41
mDette_nlsr::nlxb_none_08,1.3057,1.705,1.1312,3.4811,0.39
mDette_nlsr::nlxb_none_09,2.1757,4.7335,1.4963,13.4538,0.39
mDette_nlsr::nlxb_none_10,2.7124,7.3569,2.3091,11.7969,0.41
mDette_nnet::nnet_none_01,0.4501,0.2026,0.3391,1.8122,0.08
mDette_nnet::nnet_none_02,0.4652,0.2164,0.3502,1.9482,0.07
mDette_nnet::nnet_none_03,0.3553,0.1262,0.2729,1.3438,0.07
mDette_nnet::nnet_none_04,0.7271,0.5287,0.5842,4.6913,0.07
mDette_nnet::nnet_none_05,0.2903,0.0843,0.2288,1.1819,0.08
mDette_nnet::nnet_none_06,0.3923,0.1539,0.3043,1.6313,0.08
mDette_nnet::nnet_none_07,0.3539,0.1252,0.2722,1.3328,0.08
mDette_nnet::nnet_none_08,0.6528,0.4262,0.5244,3.4241,0.08
mDette_nnet::nnet_none_09,1.7399,3.0272,1.3527,9.853,0.07
mDette_nnet::nnet_none_10,0.5896,0.3477,0.4434,4.1275,0.09
mDette_qrnn::qrnn.fit_none_01,1.0476,1.0976,0.6409,9.1557,0.86
mDette_qrnn::qrnn.fit_none_02,0.3647,0.133,0.2481,1.799,0.64
mDette_qrnn::qrnn.fit_none_03,2.4457,5.9815,1.1647,16.1601,0.16
mDette_qrnn::qrnn.fit_none_04,1.6201,2.6249,1.2038,6.2519,0.25
mDette_qrnn::qrnn.fit_none_05,2.4694,6.0981,1.1577,16.3369,0.25
mDette_qrnn::qrnn.fit_none_06,0.3562,0.1268,0.242,1.7713,0.38
mDette_qrnn::qrnn.fit_none_07,1.0279,1.0566,0.6196,9.6436,0.68
mDette_qrnn::qrnn.fit_none_08,0.3608,0.1302,0.2452,1.7792,0.7
mDette_qrnn::qrnn.fit_none_09,0.5205,0.2709,0.3276,2.4123,0.36
mDette_qrnn::qrnn.fit_none_10,2.3475,5.5109,1.2487,15.5091,0.4
mDette_radiant.model::nn_none_01,0.5911,0.3494,0.4931,1.9214,0.35
mDette_radiant.model::nn_none_02,0.0813,0.0066,0.0643,0.3335,1.28
mDette_radiant.model::nn_none_03,0.5907,0.3489,0.4926,2.0157,0.36
mDette_radiant.model::nn_none_04,0.0918,0.0084,0.0735,0.4156,1.22
mDette_radiant.model::nn_none_05,0.0875,0.0077,0.0693,0.4335,0.99
mDette_radiant.model::nn_none_06,0.451,0.2034,0.3392,1.8467,0.21
mDette_radiant.model::nn_none_07,0.3072,0.0944,0.2352,1.4374,1.81
mDette_radiant.model::nn_none_08,0.1844,0.034,0.1501,1.0706,1.29
mDette_radiant.model::nn_none_09,0.0798,0.0064,0.0639,0.3276,1.18
mDette_radiant.model::nn_none_10,0.0814,0.0066,0.0652,0.3889,1.28
mDette_rminer::fit_none_01,0.2344,0.0549,0.1877,0.7583,0.25
mDette_rminer::fit_none_02,0.3127,0.0978,0.242,1.3664,0.25
mDette_rminer::fit_none_03,0.3487,0.1216,0.2664,1.6864,0.25
mDette_rminer::fit_none_04,0.2916,0.085,0.229,1.2326,0.24
mDette_rminer::fit_none_05,0.2746,0.0754,0.2162,1.093,0.26
mDette_rminer::fit_none_06,0.2965,0.0879,0.2247,1.2019,0.25
mDette_rminer::fit_none_07,0.2781,0.0773,0.2029,1.6361,0.25
mDette_rminer::fit_none_08,0.3536,0.125,0.2718,1.3307,0.23
mDette_rminer::fit_none_09,0.583,0.3399,0.4443,2.2469,0.25
mDette_rminer::fit_none_10,0.4326,0.1872,0.3319,1.9185,0.21
mDette_RSNNS::mlp_Rprop_01,1.3753,1.8914,1.0084,8.5339,0.66
mDette_RSNNS::mlp_Rprop_02,0.9427,0.8887,0.6853,5.9645,0.63
mDette_RSNNS::mlp_Rprop_03,0.9897,0.9795,0.7355,5.6157,0.58
mDette_RSNNS::mlp_Rprop_04,0.573,0.3284,0.4394,2.7103,0.65
mDette_RSNNS::mlp_Rprop_05,0.5709,0.3259,0.4406,2.1676,0.63
mDette_RSNNS::mlp_Rprop_06,0.9917,0.9835,0.6898,6.3434,0.65
mDette_RSNNS::mlp_Rprop_07,1.0941,1.197,0.8091,7.3579,0.59
mDette_RSNNS::mlp_Rprop_08,2.2476,5.0518,1.5517,14.0764,0.61
mDette_RSNNS::mlp_Rprop_09,2.0891,4.3644,1.4393,13.4045,0.61
mDette_RSNNS::mlp_Rprop_10,2.0256,4.1031,1.457,11.354,0.66
mDette_RSNNS::mlp_BackpropBatch_01,1.4164,2.0063,1.1351,7.6282,5.92
mDette_RSNNS::mlp_BackpropBatch_02,2.1386,4.5736,1.5732,11.8025,5.89
mDette_RSNNS::mlp_BackpropBatch_03,1.3901,1.9323,1.1149,6.5646,5.92
mDette_RSNNS::mlp_BackpropBatch_04,2.2279,4.9635,1.5906,13.4592,5.87
mDette_RSNNS::mlp_BackpropBatch_05,2.3396,5.4739,1.706,13.2848,5.88
mDette_RSNNS::mlp_BackpropBatch_06,2.1321,4.5459,1.5885,11.5966,5.89
mDette_RSNNS::mlp_BackpropBatch_07,2.0328,4.1324,1.5848,9.6608,6.02
mDette_RSNNS::mlp_BackpropBatch_08,2.0186,4.0748,1.54,10.2556,5.92
mDette_RSNNS::mlp_BackpropBatch_09,2.274,5.1711,1.6025,13.7116,5.86
mDette_RSNNS::mlp_BackpropBatch_10,1.8183,3.3063,1.3347,10.3425,5.86
mDette_RSNNS::mlp_BackpropChunk_01,0.8301,0.6891,0.6029,3.9693,0.64
mDette_RSNNS::mlp_BackpropChunk_02,0.6674,0.4455,0.5166,2.7683,0.6
mDette_RSNNS::mlp_BackpropChunk_03,0.6634,0.4401,0.5049,3.2686,0.61
mDette_RSNNS::mlp_BackpropChunk_04,1.2886,1.6605,1.0474,4.2195,0.6
mDette_RSNNS::mlp_BackpropChunk_05,0.7101,0.5042,0.5278,3.3179,0.59
mDette_RSNNS::mlp_BackpropChunk_06,0.6787,0.4607,0.5162,2.8277,0.63
mDette_RSNNS::mlp_BackpropChunk_07,0.7419,0.5504,0.5504,3.5908,0.66
mDette_RSNNS::mlp_BackpropChunk_08,0.7945,0.6312,0.5777,4.7465,0.61
mDette_RSNNS::mlp_BackpropChunk_09,0.771,0.5945,0.5528,4.1707,0.6
mDette_RSNNS::mlp_BackpropChunk_10,0.7002,0.4903,0.5269,2.6444,0.6
mDette_RSNNS::mlp_BackpropMomentum_01,2.744,7.5294,2.05,13.883,0.59
mDette_RSNNS::mlp_BackpropMomentum_02,0.655,0.4291,0.4905,2.8435,0.57
mDette_RSNNS::mlp_BackpropMomentum_03,0.9718,0.9444,0.7944,2.7722,0.63
mDette_RSNNS::mlp_BackpropMomentum_04,0.7052,0.4973,0.5654,2.2176,0.6
mDette_RSNNS::mlp_BackpropMomentum_05,0.6674,0.4454,0.5337,2.2,0.59
mDette_RSNNS::mlp_BackpropMomentum_06,0.671,0.4503,0.4921,3.06,0.6
mDette_RSNNS::mlp_BackpropMomentum_07,1.3472,1.8149,0.9103,6.3669,0.6
mDette_RSNNS::mlp_BackpropMomentum_08,0.7323,0.5363,0.5556,3.1092,0.59
mDette_RSNNS::mlp_BackpropMomentum_09,0.8193,0.6713,0.574,4.9268,0.61
mDette_RSNNS::mlp_BackpropMomentum_10,1.3691,1.8746,1.0141,4.4982,0.59
mDette_RSNNS::mlp_BackpropWeightDecay_01,0.6735,0.4537,0.5396,2.3936,0.61
mDette_RSNNS::mlp_BackpropWeightDecay_02,1.1266,1.2692,0.8767,4.4778,0.61
mDette_RSNNS::mlp_BackpropWeightDecay_03,0.6755,0.4563,0.5194,2.9658,0.6
mDette_RSNNS::mlp_BackpropWeightDecay_04,1.4053,1.9749,0.9788,6.7417,0.64
mDette_RSNNS::mlp_BackpropWeightDecay_05,1.2387,1.5344,0.9674,4.5229,0.6
mDette_RSNNS::mlp_BackpropWeightDecay_06,0.6697,0.4484,0.5026,2.9525,0.59
mDette_RSNNS::mlp_BackpropWeightDecay_07,0.7043,0.496,0.544,3.2214,0.61
mDette_RSNNS::mlp_BackpropWeightDecay_08,1.0022,1.0043,0.6976,5.0379,0.58
mDette_RSNNS::mlp_BackpropWeightDecay_09,0.9486,0.8999,0.8249,2.4593,0.59
mDette_RSNNS::mlp_BackpropWeightDecay_10,0.6556,0.4298,0.5061,3.0367,0.64
mDette_RSNNS::mlp_Quickprop_01,8.0601,64.9645,6.3237,36.2385,6.46
mDette_RSNNS::mlp_Quickprop_02,7.1061,50.4966,5.7241,29.6111,6.49
mDette_RSNNS::mlp_Quickprop_03,7.6626,58.7149,6.3318,29.9911,6.64
mDette_RSNNS::mlp_Quickprop_04,7.6266,58.1648,6.2792,29.6111,6.67
mDette_RSNNS::mlp_Quickprop_05,7.224,52.1856,5.829,30.3815,6.5
mDette_RSNNS::mlp_Quickprop_06,8.1656,66.677,6.5262,36.2385,6.59
mDette_RSNNS::mlp_Quickprop_07,7.3625,54.2064,6.0571,29.6111,6.59
mDette_RSNNS::mlp_Quickprop_08,7.117,50.6522,5.8384,28.2385,6.57
mDette_RSNNS::mlp_Quickprop_09,8.0545,64.875,6.329,36.2385,6.53
mDette_RSNNS::mlp_Quickprop_10,7.4187,55.0378,6.1159,29.6111,6.54
mDette_RSNNS::mlp_SCG_01,0.408,0.1664,0.3044,1.7469,1.06
mDette_RSNNS::mlp_SCG_02,0.4699,0.2208,0.3563,2.1847,1
mDette_RSNNS::mlp_SCG_03,0.428,0.1832,0.3201,2.0239,1.02
mDette_RSNNS::mlp_SCG_04,0.473,0.2237,0.3562,2.3327,1.03
mDette_RSNNS::mlp_SCG_05,0.605,0.3661,0.4565,2.7299,1.05
mDette_RSNNS::mlp_SCG_06,0.4231,0.179,0.3157,1.9126,1
mDette_RSNNS::mlp_SCG_07,0.8348,0.6968,0.6595,3.8227,0.88
mDette_RSNNS::mlp_SCG_08,0.6384,0.4075,0.4801,2.9912,1.04
mDette_RSNNS::mlp_SCG_09,0.6193,0.3835,0.4675,2.7703,1.07
mDette_RSNNS::mlp_SCG_10,1.845,3.404,1.4882,8.4119,1.01
mDette_RSNNS::mlp_Std_Backpropagation_01,1.07,1.1449,0.749,5.7355,0.61
mDette_RSNNS::mlp_Std_Backpropagation_02,0.5864,0.3438,0.435,2.6232,0.57
mDette_RSNNS::mlp_Std_Backpropagation_03,0.6285,0.3951,0.4703,2.166,0.58
mDette_RSNNS::mlp_Std_Backpropagation_04,0.6669,0.4448,0.5635,1.9109,0.57
mDette_RSNNS::mlp_Std_Backpropagation_05,2.4054,5.786,1.8596,12.4848,0.57
mDette_RSNNS::mlp_Std_Backpropagation_06,0.4917,0.2418,0.3797,2.1224,0.58
mDette_RSNNS::mlp_Std_Backpropagation_07,0.5348,0.286,0.3824,2.633,0.62
mDette_RSNNS::mlp_Std_Backpropagation_08,0.5602,0.3139,0.4,3.0433,0.58
mDette_RSNNS::mlp_Std_Backpropagation_09,0.5331,0.2842,0.4044,2.2321,0.59
mDette_RSNNS::mlp_Std_Backpropagation_10,0.6195,0.3838,0.5031,2.3616,0.56
mDette_snnR::snnR_none_01,2.2844,5.2184,1.5926,13.9435,0.06
mDette_snnR::snnR_none_02,0.8399,0.7054,0.639,3.7672,0.09
mDette_snnR::snnR_none_03,1.9864,3.9459,1.5889,8.8501,0.18
mDette_snnR::snnR_none_04,1.2898,1.6637,0.9187,9.646,0.14
mDette_snnR::snnR_none_05,0.8399,0.7054,0.639,3.7672,0.04
mDette_snnR::snnR_none_06,1.2898,1.6637,0.9187,9.6461,0.06
mDette_snnR::snnR_none_07,1.2898,1.6637,0.9187,9.6461,0.07
mDette_snnR::snnR_none_08,1.9864,3.9459,1.5889,8.8501,0.14
mDette_snnR::snnR_none_09,2.2844,5.2184,1.5926,13.9435,0.03
mDette_snnR::snnR_none_10,1.9864,3.9459,1.5889,8.8501,0.17
mDette_traineR::train.nnet_none_01,1.7028,2.8996,1.3353,8.5829,0.09
mDette_traineR::train.nnet_none_02,0.4147,0.172,0.3153,2.3602,0.09
mDette_traineR::train.nnet_none_03,0.4222,0.1783,0.3226,1.6783,0.09
mDette_traineR::train.nnet_none_04,0.5099,0.26,0.3755,3.6193,0.08
mDette_traineR::train.nnet_none_05,0.4697,0.2207,0.353,2.0633,0.08
mDette_traineR::train.nnet_none_06,0.6096,0.3716,0.468,2.2974,0.08
mDette_traineR::train.nnet_none_07,0.3571,0.1275,0.2751,1.3203,0.08
mDette_traineR::train.nnet_none_08,0.2967,0.088,0.2297,1.3034,0.08
mDette_traineR::train.nnet_none_09,0.7603,0.5781,0.6023,2.7428,0.06
mDette_traineR::train.nnet_none_10,1.7175,2.9498,1.3595,9.5779,0.08
mDette_validann::ann_Nelder-Mead_01,4.7657,22.7121,3.6119,25.9424,1.61
mDette_validann::ann_Nelder-Mead_02,2.9346,8.6121,2.0484,15.8358,1.78
mDette_validann::ann_Nelder-Mead_03,3.6118,13.0451,2.6719,15.8851,1.94
mDette_validann::ann_Nelder-Mead_04,3.587,12.8665,2.7154,21.363,2.15
mDette_validann::ann_Nelder-Mead_05,2.6242,6.8863,1.7653,18.2528,2.32
mDette_validann::ann_Nelder-Mead_06,3.1606,9.9892,2.3593,17.2201,2.55
mDette_validann::ann_Nelder-Mead_07,2.9701,8.8214,2.1271,14.6734,2.81
mDette_validann::ann_Nelder-Mead_08,3.2675,10.6764,2.39,13.4298,3.08
mDette_validann::ann_Nelder-Mead_09,3.3139,10.9821,2.3675,16.2036,3.42
mDette_validann::ann_Nelder-Mead_10,3.2909,10.8297,2.3979,19.6797,3.82
mDette_validann::ann_BFGS_01,0.3533,0.1248,0.2717,1.3337,1.67
mDette_validann::ann_BFGS_02,0.6851,0.4694,0.5571,3.4828,1.66
mDette_validann::ann_BFGS_03,1.7695,3.1313,1.368,9.3684,1.68
mDette_validann::ann_BFGS_04,1.1603,1.3462,0.8993,6.0404,1.66
mDette_validann::ann_BFGS_05,0.437,0.191,0.34,1.7921,1.66
mDette_validann::ann_BFGS_06,0.3241,0.1051,0.2498,1.4534,1.67
mDette_validann::ann_BFGS_07,0.4471,0.1999,0.3384,1.7636,1.64
mDette_validann::ann_BFGS_08,0.3536,0.125,0.2722,1.3278,1.67
mDette_validann::ann_BFGS_09,0.2964,0.0878,0.2347,1.245,1.7
mDette_validann::ann_BFGS_10,0.3545,0.1256,0.2725,1.3427,1.65
mDette_validann::ann_CG_01,0.3813,0.1454,0.2934,1.5056,11.52
mDette_validann::ann_CG_02,1.7288,2.9888,1.4415,6.4294,11.72
mDette_validann::ann_CG_03,0.603,0.3636,0.4665,2.4126,13.47
mDette_validann::ann_CG_04,0.4962,0.2462,0.3758,2.1229,13.81
mDette_validann::ann_CG_05,0.3785,0.1433,0.2921,1.451,14.56
mDette_validann::ann_CG_06,1.3194,1.7408,0.9601,9.6341,15.58
mDette_validann::ann_CG_07,0.4413,0.1948,0.3346,1.761,16.46
mDette_validann::ann_CG_08,0.3867,0.1495,0.2965,1.5164,16.94
mDette_validann::ann_CG_09,0.387,0.1498,0.2968,1.5208,18.11
mDette_validann::ann_CG_10,0.4299,0.1848,0.3216,1.6835,19.08
mDette_validann::ann_L-BFGS-B_01,0.4947,0.2447,0.3833,1.8881,1.86
mDette_validann::ann_L-BFGS-B_02,0.5546,0.3076,0.4591,1.9887,1.8
mDette_validann::ann_L-BFGS-B_03,0.6403,0.41,0.4842,3.2899,1.86
mDette_validann::ann_L-BFGS-B_04,1.8538,3.4367,1.4853,9.6907,1.8
mDette_validann::ann_L-BFGS-B_05,0.417,0.1739,0.3161,1.6513,1.8
mDette_validann::ann_L-BFGS-B_06,0.4394,0.1931,0.3197,1.8934,1.89
mDette_validann::ann_L-BFGS-B_07,1.0457,1.0935,0.7443,7.5248,1.88
mDette_validann::ann_L-BFGS-B_08,0.3817,0.1457,0.2978,1.3503,1.76
mDette_validann::ann_L-BFGS-B_09,1.9725,3.8909,1.5004,10.5705,1.84
mDette_validann::ann_L-BFGS-B_10,1.9559,3.8256,1.4949,9.5986,1.81
mDette_validann::ann_SANN_01,3.6109,13.0384,2.687,17.4095,0.19
mDette_validann::ann_SANN_02,4.7987,23.0278,3.3001,23.8673,0.24
mDette_validann::ann_SANN_03,4.9218,24.2236,3.5814,25.0455,0.18
mDette_validann::ann_SANN_04,4.505,20.2948,3.1632,22.2541,0.17
mDette_validann::ann_SANN_05,4.1985,17.6277,2.9819,22.5702,0.19
mDette_validann::ann_SANN_06,4.0416,16.3348,2.9116,24.0713,0.17
mDette_validann::ann_SANN_07,4.1546,17.2606,3.0952,26.4351,0.17
mDette_validann::ann_SANN_08,4.3355,18.7968,3.1807,23.7722,0.18
mDette_validann::ann_SANN_09,4.2935,18.4341,3.1077,19.9402,0.17
mDette_validann::ann_SANN_10,3.7857,14.3318,2.8917,17.346,0.18
