event,RMSE,MSE,MAE,WAE,time
mRef153_validann::ann_BFGS_03,3.5674,12.7261,2.6882,14.844,0.92
mRef153_validann::ann_BFGS_04,3.3341,11.1161,2.3356,14.3369,0.8
mRef153_validann::ann_BFGS_05,3.241,10.5041,2.2991,13.0232,0.92
mRef153_validann::ann_CG_01,3.2299,10.4324,2.1865,14.1578,29.02
mRef153_validann::ann_CG_02,3.1175,9.7189,2.1563,13.2517,29.74
mRef153_validann::ann_CG_03,3.3381,11.143,2.3041,13.1011,30.53
mRef153_validann::ann_CG_04,3.2328,10.4512,2.1948,14.211,31.1
mRef153_validann::ann_CG_05,3.1179,9.7213,2.1558,13.2863,31.91
mRef153_validann::ann_L-BFGS-B_01,3.5751,12.7814,2.675,14.785,0.99
mRef153_validann::ann_L-BFGS-B_02,3.5703,12.7472,2.6699,14.7996,0.98
mRef153_validann::ann_L-BFGS-B_03,3.4542,11.9315,2.4092,13.9338,1
mRef153_validann::ann_L-BFGS-B_04,3.238,10.4849,2.1936,14.311,1
mRef153_validann::ann_L-BFGS-B_05,3.9256,15.4105,2.8604,16.2679,1.22
mRef153_validann::ann_SANN_01,9.5775,91.7288,7.3156,30.6118,0.16
mRef153_validann::ann_SANN_02,7.6842,59.0475,5.9016,30.788,0.13
mRef153_validann::ann_SANN_03,5.7592,33.1688,4.2642,18.8203,0.14
mRef153_validann::ann_SANN_04,7.3556,54.1054,6.1209,19.8265,0.13
mRef153_validann::ann_SANN_05,6.4257,41.2894,5.4045,15.5036,0.14
mRef153_caret::avNNet_none_01,3.3749,11.39,2.3825,12.4032,0.04
mRef153_caret::avNNet_none_02,3.5956,12.9286,2.6066,11.3103,0.05
mRef153_caret::avNNet_none_03,3.2329,10.4518,2.3243,12.7439,0.04
mRef153_caret::avNNet_none_04,3.3172,11.004,2.2355,14.7747,0.04
mRef153_caret::avNNet_none_05,3.4543,11.932,2.5327,13.3756,0.04
mRef153_keras::fit_adadelta_01,3.8819,15.0688,2.9028,14.4159,8.54
mRef153_keras::fit_adadelta_02,3.9063,15.2589,2.8788,14.1054,6.95
mRef153_keras::fit_adadelta_03,3.8172,14.571,2.8547,14.5763,7.84
mRef153_keras::fit_adadelta_04,4.0645,16.5205,3.138,14.6395,7.32
mRef153_keras::fit_adadelta_05,3.9709,15.7681,2.9154,13.069,8.71
