event,RMSE,MSE,MAE,WAE,time
uDreyfus2_neuralnet::neuralnet_backprop_08,0.3711,0.1377,0.2819,0.9711,0.06
uDreyfus2_neuralnet::neuralnet_backprop_09,0.2227,0.0496,0.16,0.6753,0.25
uDreyfus2_neuralnet::neuralnet_backprop_10,0.3654,0.1335,0.2774,0.954,0.03
uDreyfus2_nlsr::nlxb_none_01,0.0906,0.0082,0.0723,0.2197,0.06
uDreyfus2_nlsr::nlxb_none_02,0.1123,0.0126,0.0901,0.2734,0.02
uDreyfus2_nlsr::nlxb_none_03,0.0906,0.0082,0.0723,0.2197,0.06
uDreyfus2_nlsr::nlxb_none_04,0.0906,0.0082,0.0723,0.2197,0.06
uDreyfus2_nlsr::nlxb_none_05,0.0906,0.0082,0.0723,0.2197,0.06
uDreyfus2_nlsr::nlxb_none_06,0.0906,0.0082,0.0723,0.2197,0.06
uDreyfus2_nlsr::nlxb_none_07,0.0906,0.0082,0.0723,0.2197,0.08
uDreyfus2_nlsr::nlxb_none_08,0.0906,0.0082,0.0723,0.2197,0.08
uDreyfus2_nlsr::nlxb_none_09,0.0906,0.0082,0.0723,0.2197,0.07
uDreyfus2_nlsr::nlxb_none_10,0.0906,0.0082,0.0723,0.2197,0.07
uDreyfus2_nnet::nnet_none_01,0.1123,0.0126,0.0901,0.2735,0
uDreyfus2_nnet::nnet_none_02,0.0907,0.0082,0.0725,0.2196,0
uDreyfus2_nnet::nnet_none_03,0.0906,0.0082,0.0725,0.2209,0
uDreyfus2_nnet::nnet_none_04,0.0906,0.0082,0.0724,0.2199,0
uDreyfus2_nnet::nnet_none_05,0.0906,0.0082,0.0724,0.2195,0
uDreyfus2_nnet::nnet_none_06,0.1157,0.0134,0.0916,0.2731,0
uDreyfus2_nnet::nnet_none_07,0.0908,0.0082,0.0722,0.2134,0.02
uDreyfus2_nnet::nnet_none_08,0.0906,0.0082,0.0725,0.2205,0
uDreyfus2_nnet::nnet_none_09,0.0906,0.0082,0.0724,0.2202,0
uDreyfus2_nnet::nnet_none_10,0.0907,0.0082,0.0725,0.2204,0
uDreyfus2_qrnn::qrnn.fit_none_01,0.3816,0.1456,0.27,1.0625,0.1
uDreyfus2_qrnn::qrnn.fit_none_02,0.3815,0.1456,0.2699,1.063,0.08
uDreyfus2_qrnn::qrnn.fit_none_03,0.1302,0.0169,0.0949,0.3015,0.14
uDreyfus2_qrnn::qrnn.fit_none_04,0.0967,0.0093,0.0709,0.2487,0.15
uDreyfus2_qrnn::qrnn.fit_none_05,0.116,0.0135,0.0861,0.2776,0.2
uDreyfus2_qrnn::qrnn.fit_none_06,0.1419,0.0201,0.1045,0.3258,0.34
uDreyfus2_qrnn::qrnn.fit_none_07,0.1214,0.0147,0.0907,0.285,0.14
uDreyfus2_qrnn::qrnn.fit_none_08,0.1147,0.0132,0.0861,0.2784,0.21
uDreyfus2_qrnn::qrnn.fit_none_09,0.1051,0.011,0.0759,0.2708,0.25
uDreyfus2_qrnn::qrnn.fit_none_10,0.307,0.0943,0.2075,0.8379,0.12
uDreyfus2_radiant.model::nn_none_01,0.1157,0.0134,0.0915,0.2737,0.02
uDreyfus2_radiant.model::nn_none_02,0.1123,0.0126,0.0901,0.2734,0.03
uDreyfus2_radiant.model::nn_none_03,0.1283,0.0165,0.0991,0.2869,0.05
uDreyfus2_radiant.model::nn_none_04,0.0906,0.0082,0.0723,0.2198,0.03
uDreyfus2_radiant.model::nn_none_05,0.0906,0.0082,0.0723,0.2198,0.05
uDreyfus2_radiant.model::nn_none_06,0.0906,0.0082,0.0723,0.2198,0.05
uDreyfus2_radiant.model::nn_none_07,0.0906,0.0082,0.0724,0.22,0.03
uDreyfus2_radiant.model::nn_none_08,0.0906,0.0082,0.0723,0.2198,0.02
uDreyfus2_radiant.model::nn_none_09,0.0906,0.0082,0.0723,0.2197,0.03
uDreyfus2_radiant.model::nn_none_10,0.1123,0.0126,0.0902,0.2732,0.03
uDreyfus2_rminer::fit_none_01,0.0907,0.0082,0.0725,0.2199,0
uDreyfus2_rminer::fit_none_02,0.0909,0.0083,0.0726,0.2188,0.01
uDreyfus2_rminer::fit_none_03,0.0906,0.0082,0.0725,0.22,0.02
uDreyfus2_rminer::fit_none_04,0.0906,0.0082,0.0725,0.22,0.02
uDreyfus2_rminer::fit_none_05,0.0908,0.0082,0.0721,0.214,0.02
uDreyfus2_rminer::fit_none_06,0.0906,0.0082,0.0724,0.22,0.01
uDreyfus2_rminer::fit_none_07,0.0906,0.0082,0.0725,0.2202,0
uDreyfus2_rminer::fit_none_08,0.0906,0.0082,0.0724,0.2205,0.02
uDreyfus2_rminer::fit_none_09,0.0906,0.0082,0.0724,0.2199,0.02
uDreyfus2_rminer::fit_none_10,0.0906,0.0082,0.0724,0.22,0.02
uDreyfus2_RSNNS::mlp_Rprop_01,0.1463,0.0214,0.1066,0.4711,0.08
uDreyfus2_RSNNS::mlp_Rprop_02,0.1216,0.0148,0.0994,0.2633,0.07
uDreyfus2_RSNNS::mlp_Rprop_03,0.1247,0.0155,0.0956,0.357,0.06
uDreyfus2_RSNNS::mlp_Rprop_04,0.1124,0.0126,0.0889,0.2678,0.08
uDreyfus2_RSNNS::mlp_Rprop_05,0.1587,0.0252,0.1183,0.471,0.08
uDreyfus2_RSNNS::mlp_Rprop_06,0.1261,0.0159,0.0999,0.3588,0.1
uDreyfus2_RSNNS::mlp_Rprop_07,0.1122,0.0126,0.0884,0.2629,0.06
uDreyfus2_RSNNS::mlp_Rprop_08,0.1459,0.0213,0.1064,0.4681,0.06
uDreyfus2_RSNNS::mlp_Rprop_09,0.1446,0.0209,0.1067,0.4562,0.07
uDreyfus2_RSNNS::mlp_Rprop_10,0.1302,0.0169,0.0985,0.3985,0.07
uDreyfus2_RSNNS::mlp_BackpropBatch_01,0.3627,0.1316,0.2772,0.9354,0.75
uDreyfus2_RSNNS::mlp_BackpropBatch_02,0.3439,0.1182,0.273,0.8692,0.72
uDreyfus2_RSNNS::mlp_BackpropBatch_03,0.338,0.1143,0.2609,0.8906,0.72
uDreyfus2_RSNNS::mlp_BackpropBatch_04,0.363,0.1317,0.2768,0.9375,0.69
uDreyfus2_RSNNS::mlp_BackpropBatch_05,0.3019,0.0911,0.2342,0.8008,0.7
uDreyfus2_RSNNS::mlp_BackpropBatch_06,0.347,0.1204,0.2662,0.907,0.73
uDreyfus2_RSNNS::mlp_BackpropBatch_07,0.3363,0.1131,0.2595,0.8876,0.7
uDreyfus2_RSNNS::mlp_BackpropBatch_08,0.3379,0.1142,0.2651,0.8776,0.72
uDreyfus2_RSNNS::mlp_BackpropBatch_09,0.3637,0.1322,0.2795,0.9338,0.69
uDreyfus2_RSNNS::mlp_BackpropBatch_10,0.337,0.1136,0.2597,0.8898,0.69
uDreyfus2_RSNNS::mlp_BackpropChunk_01,0.1214,0.0147,0.0964,0.2875,0.08
uDreyfus2_RSNNS::mlp_BackpropChunk_02,0.1707,0.0291,0.1216,0.5735,0.06
uDreyfus2_RSNNS::mlp_BackpropChunk_03,0.1177,0.0139,0.0937,0.2637,0.06
uDreyfus2_RSNNS::mlp_BackpropChunk_04,0.1693,0.0287,0.1205,0.5468,0.07
uDreyfus2_RSNNS::mlp_BackpropChunk_05,0.1192,0.0142,0.0945,0.2917,0.07
uDreyfus2_RSNNS::mlp_BackpropChunk_06,0.1185,0.014,0.0932,0.2702,0.08
uDreyfus2_RSNNS::mlp_BackpropChunk_07,0.1175,0.0138,0.093,0.2758,0.08
uDreyfus2_RSNNS::mlp_BackpropChunk_08,0.1186,0.0141,0.0931,0.2813,0.07
uDreyfus2_RSNNS::mlp_BackpropChunk_09,0.17,0.0289,0.121,0.5234,0.09
uDreyfus2_RSNNS::mlp_BackpropChunk_10,0.1697,0.0288,0.121,0.5538,0.08
uDreyfus2_RSNNS::mlp_BackpropMomentum_01,0.1263,0.0159,0.1016,0.3459,0.08
uDreyfus2_RSNNS::mlp_BackpropMomentum_02,0.1698,0.0288,0.1204,0.5187,0.08
uDreyfus2_RSNNS::mlp_BackpropMomentum_03,0.1706,0.0291,0.1214,0.5617,0.06
uDreyfus2_RSNNS::mlp_BackpropMomentum_04,0.1177,0.0138,0.0931,0.2634,0.08
uDreyfus2_RSNNS::mlp_BackpropMomentum_05,0.1327,0.0176,0.106,0.327,0.06
uDreyfus2_RSNNS::mlp_BackpropMomentum_06,0.1705,0.0291,0.1225,0.5143,0.08
uDreyfus2_RSNNS::mlp_BackpropMomentum_07,0.1712,0.0293,0.1224,0.5085,0.08
uDreyfus2_RSNNS::mlp_BackpropMomentum_08,0.1683,0.0283,0.1215,0.508,0.11
uDreyfus2_RSNNS::mlp_BackpropMomentum_09,0.1692,0.0286,0.1224,0.4965,0.07
uDreyfus2_RSNNS::mlp_BackpropMomentum_10,0.1181,0.0139,0.0942,0.2931,0.09
uDreyfus2_RSNNS::mlp_BackpropWeightDecay_01,0.123,0.0151,0.0963,0.2992,0.06
uDreyfus2_RSNNS::mlp_BackpropWeightDecay_02,0.1799,0.0324,0.123,0.5989,0.08
uDreyfus2_RSNNS::mlp_BackpropWeightDecay_03,0.182,0.0331,0.1261,0.6033,0.08
uDreyfus2_RSNNS::mlp_BackpropWeightDecay_04,0.1698,0.0288,0.1222,0.5014,0.08
uDreyfus2_RSNNS::mlp_BackpropWeightDecay_05,0.1174,0.0138,0.0933,0.2659,0.08
uDreyfus2_RSNNS::mlp_BackpropWeightDecay_06,0.1699,0.0289,0.1241,0.506,0.08
uDreyfus2_RSNNS::mlp_BackpropWeightDecay_07,0.123,0.0151,0.0979,0.3175,0.06
uDreyfus2_RSNNS::mlp_BackpropWeightDecay_08,0.1174,0.0138,0.0928,0.2658,0.08
uDreyfus2_RSNNS::mlp_BackpropWeightDecay_09,0.1273,0.0162,0.1016,0.3107,0.08
uDreyfus2_RSNNS::mlp_BackpropWeightDecay_10,0.1376,0.0189,0.1108,0.3373,0.08
uDreyfus2_RSNNS::mlp_Quickprop_01,0.2828,0.08,0.2167,0.864,0.72
uDreyfus2_RSNNS::mlp_Quickprop_02,0.2413,0.0582,0.1939,0.5157,0.73
uDreyfus2_RSNNS::mlp_Quickprop_03,0.317,0.1005,0.2391,1.118,0.75
uDreyfus2_RSNNS::mlp_Quickprop_04,0.3025,0.0915,0.2387,0.8669,0.72
uDreyfus2_RSNNS::mlp_Quickprop_05,0.3066,0.094,0.2457,0.8618,0.75
uDreyfus2_RSNNS::mlp_Quickprop_06,0.3066,0.094,0.2457,0.8618,0.72
uDreyfus2_RSNNS::mlp_Quickprop_07,0.2418,0.0585,0.1954,0.5202,0.7
uDreyfus2_RSNNS::mlp_Quickprop_08,0.3258,0.1062,0.247,1.095,0.74
uDreyfus2_RSNNS::mlp_Quickprop_09,0.3066,0.094,0.2457,0.8618,0.73
uDreyfus2_RSNNS::mlp_Quickprop_10,0.241,0.0581,0.1938,0.5141,0.69
uDreyfus2_RSNNS::mlp_SCG_01,0.2029,0.0412,0.1539,0.5677,0.1
uDreyfus2_RSNNS::mlp_SCG_02,0.2849,0.0812,0.2246,0.741,0.13
uDreyfus2_RSNNS::mlp_SCG_03,0.2619,0.0686,0.2017,0.7193,0.15
uDreyfus2_RSNNS::mlp_SCG_04,0.216,0.0467,0.1635,0.6078,0.1
uDreyfus2_RSNNS::mlp_SCG_05,0.2198,0.0483,0.1672,0.6245,0.1
uDreyfus2_RSNNS::mlp_SCG_06,0.2684,0.072,0.2061,0.727,0.11
uDreyfus2_RSNNS::mlp_SCG_07,0.3563,0.1269,0.2739,0.8978,0.09
uDreyfus2_RSNNS::mlp_SCG_08,0.2508,0.0629,0.1922,0.6837,0.09
uDreyfus2_RSNNS::mlp_SCG_09,0.1041,0.0108,0.0826,0.2673,0.11
uDreyfus2_RSNNS::mlp_SCG_10,0.1293,0.0167,0.1033,0.3359,0.09
uDreyfus2_RSNNS::mlp_Std_Backpropagation_01,0.1672,0.028,0.127,0.4602,0.1
uDreyfus2_RSNNS::mlp_Std_Backpropagation_02,0.1289,0.0166,0.1038,0.2897,0.07
uDreyfus2_RSNNS::mlp_Std_Backpropagation_03,0.2761,0.0762,0.2063,0.6862,0.08
uDreyfus2_RSNNS::mlp_Std_Backpropagation_04,0.2,0.04,0.1433,0.6089,0.06
uDreyfus2_RSNNS::mlp_Std_Backpropagation_05,0.1983,0.0393,0.1426,0.5823,0.1
uDreyfus2_RSNNS::mlp_Std_Backpropagation_06,0.1307,0.0171,0.0998,0.2835,0.08
uDreyfus2_RSNNS::mlp_Std_Backpropagation_07,0.1357,0.0184,0.1076,0.3447,0.07
uDreyfus2_RSNNS::mlp_Std_Backpropagation_08,0.2055,0.0422,0.151,0.6355,0.07
uDreyfus2_RSNNS::mlp_Std_Backpropagation_09,0.1682,0.0283,0.1292,0.4602,0.08
uDreyfus2_RSNNS::mlp_Std_Backpropagation_10,0.199,0.0396,0.1435,0.5726,0.08
uDreyfus2_snnR::snnR_none_01,0.3837,0.1473,0.2773,1.0352,0.02
uDreyfus2_snnR::snnR_none_02,0.3837,0.1473,0.2773,1.0352,0.01
uDreyfus2_snnR::snnR_none_03,0.3837,0.1473,0.2773,1.0352,0.01
uDreyfus2_snnR::snnR_none_04,0.3837,0.1473,0.2773,1.0352,0
uDreyfus2_snnR::snnR_none_05,0.3837,0.1473,0.2773,1.0352,0
uDreyfus2_snnR::snnR_none_06,0.3837,0.1473,0.2773,1.0352,0.02
uDreyfus2_snnR::snnR_none_07,0.3837,0.1473,0.2773,1.0352,0.01
uDreyfus2_snnR::snnR_none_08,0.3837,0.1473,0.2773,1.0352,0.02
uDreyfus2_snnR::snnR_none_09,0.3837,0.1473,0.2773,1.0352,0.02
uDreyfus2_snnR::snnR_none_10,0.3837,0.1473,0.2773,1.0352,0.01
uDreyfus2_traineR::train.nnet_none_01,0.1123,0.0126,0.0902,0.2733,0.02
uDreyfus2_traineR::train.nnet_none_02,0.0906,0.0082,0.0724,0.2199,0
uDreyfus2_traineR::train.nnet_none_03,0.0906,0.0082,0.0724,0.2199,0.02
uDreyfus2_traineR::train.nnet_none_04,0.0907,0.0082,0.0725,0.22,0
uDreyfus2_traineR::train.nnet_none_05,0.0906,0.0082,0.0724,0.2201,0
uDreyfus2_traineR::train.nnet_none_06,0.0906,0.0082,0.0724,0.2202,0
uDreyfus2_traineR::train.nnet_none_07,0.0906,0.0082,0.0725,0.2207,0
uDreyfus2_traineR::train.nnet_none_08,0.0906,0.0082,0.0724,0.2203,0.01
uDreyfus2_traineR::train.nnet_none_09,0.0906,0.0082,0.0724,0.22,0
uDreyfus2_traineR::train.nnet_none_10,0.0906,0.0082,0.0725,0.2207,0.02
uDreyfus2_validann::ann_Nelder-Mead_01,0.1605,0.0258,0.1226,0.4692,19.54
uDreyfus2_validann::ann_Nelder-Mead_02,0.1848,0.0342,0.1523,0.4492,17.73
uDreyfus2_validann::ann_Nelder-Mead_03,0.2565,0.0658,0.2071,0.5957,21.69
uDreyfus2_validann::ann_Nelder-Mead_04,0.1153,0.0133,0.0926,0.2777,16.89
uDreyfus2_validann::ann_Nelder-Mead_05,0.2174,0.0473,0.1733,0.5154,25.5
uDreyfus2_validann::ann_Nelder-Mead_06,0.1437,0.0207,0.1107,0.3254,21.99
uDreyfus2_validann::ann_Nelder-Mead_07,0.1367,0.0187,0.1123,0.285,27.41
uDreyfus2_validann::ann_Nelder-Mead_08,0.2288,0.0524,0.1763,0.6443,16.51
uDreyfus2_validann::ann_Nelder-Mead_09,0.2625,0.0689,0.206,0.7577,27.71
uDreyfus2_validann::ann_Nelder-Mead_10,0.2652,0.0703,0.2131,0.6287,49.03
uDreyfus2_validann::ann_BFGS_01,0.0907,0.0082,0.0724,0.2199,0.64
uDreyfus2_validann::ann_BFGS_02,0.0906,0.0082,0.0724,0.2201,0.61
uDreyfus2_validann::ann_BFGS_03,0.1123,0.0126,0.0901,0.2734,0.39
uDreyfus2_validann::ann_BFGS_04,0.1123,0.0126,0.0901,0.2734,0.41
uDreyfus2_validann::ann_BFGS_05,0.0906,0.0082,0.0724,0.2201,0.53
uDreyfus2_validann::ann_BFGS_06,0.0906,0.0082,0.0724,0.22,0.62
uDreyfus2_validann::ann_BFGS_07,0.0906,0.0082,0.0724,0.22,0.64
uDreyfus2_validann::ann_BFGS_08,0.0906,0.0082,0.0724,0.2197,0.64
uDreyfus2_validann::ann_BFGS_09,0.1289,0.0166,0.0997,0.2854,0.66
uDreyfus2_validann::ann_BFGS_10,0.116,0.0135,0.092,0.2731,0.22
uDreyfus2_validann::ann_CG_01,0.092,0.0085,0.0733,0.2245,53.42
uDreyfus2_validann::ann_CG_02,0.0913,0.0083,0.0729,0.2244,54.15
uDreyfus2_validann::ann_CG_03,0.0917,0.0084,0.0731,0.225,54.3
uDreyfus2_validann::ann_CG_04,0.0914,0.0084,0.073,0.2232,54.5
uDreyfus2_validann::ann_CG_05,0.0916,0.0084,0.0731,0.2258,54.62
uDreyfus2_validann::ann_CG_06,0.0913,0.0083,0.0729,0.2238,54.55
uDreyfus2_validann::ann_CG_07,0.0916,0.0084,0.073,0.225,55.08
uDreyfus2_validann::ann_CG_08,0.0909,0.0083,0.0728,0.2231,55.17
uDreyfus2_validann::ann_CG_09,0.0919,0.0084,0.0732,0.2252,55.59
uDreyfus2_validann::ann_CG_10,0.0912,0.0083,0.0729,0.2243,55.78
uDreyfus2_validann::ann_L-BFGS-B_01,0.0907,0.0082,0.0724,0.2178,0.7
uDreyfus2_validann::ann_L-BFGS-B_02,0.0907,0.0082,0.0726,0.2211,0.7
uDreyfus2_validann::ann_L-BFGS-B_03,0.1461,0.0213,0.1069,0.4723,0.69
uDreyfus2_validann::ann_L-BFGS-B_04,0.2885,0.0832,0.2365,0.6853,0.24
uDreyfus2_validann::ann_L-BFGS-B_05,0.1049,0.011,0.0845,0.2304,0.73
uDreyfus2_validann::ann_L-BFGS-B_06,0.0906,0.0082,0.0725,0.2227,0.7
uDreyfus2_validann::ann_L-BFGS-B_07,0.1604,0.0257,0.1223,0.4707,0.44
uDreyfus2_validann::ann_L-BFGS-B_08,0.0907,0.0082,0.0722,0.2159,0.68
uDreyfus2_validann::ann_L-BFGS-B_09,0.0928,0.0086,0.073,0.2259,0.75
uDreyfus2_validann::ann_L-BFGS-B_10,0.0912,0.0083,0.0735,0.2319,0.72
uDreyfus2_validann::ann_SANN_01,0.2425,0.0588,0.1976,0.5504,0.24
uDreyfus2_validann::ann_SANN_02,0.3158,0.0997,0.2561,0.8309,0.25
uDreyfus2_validann::ann_SANN_03,0.3488,0.1216,0.2867,0.8646,0.34
uDreyfus2_validann::ann_SANN_04,0.29,0.0841,0.2262,0.8415,0.21
uDreyfus2_validann::ann_SANN_05,0.3749,0.1405,0.2925,1.0706,0.23
uDreyfus2_validann::ann_SANN_06,0.3768,0.142,0.3028,0.8461,0.25
uDreyfus2_validann::ann_SANN_07,0.2739,0.075,0.2117,0.7051,0.24
uDreyfus2_validann::ann_SANN_08,0.3586,0.1286,0.2735,0.8081,0.23
uDreyfus2_validann::ann_SANN_09,0.3647,0.133,0.2828,0.8133,0.23
uDreyfus2_validann::ann_SANN_10,0.3564,0.127,0.2756,0.9068,0.24
