event,RMSE,MSE,MAE,WAE,time
uDmod1_brnn::brnn_Gauss-Newton_01,0.0451,0.002,0.0364,0.1166,0.017
uDmod1_brnn::brnn_Gauss-Newton_02,0.5884,0.3462,0.5069,1.0104,0.003
uDmod1_brnn::brnn_Gauss-Newton_03,0.0451,0.002,0.0364,0.1166,0.021
uDmod1_brnn::brnn_Gauss-Newton_04,0.5884,0.3462,0.5069,1.0104,0.003
uDmod1_brnn::brnn_Gauss-Newton_05,0.0451,0.002,0.0364,0.1166,0.019
