event,start,end,duration,RMSE,MAE,stars,params,comment
uDreyfus1_ANN2::neuralnetwork_adam_07,11:09:43.831,11:09:43.879,0.048,0.0336,0.0265,,iter=5000,NA
uDreyfus1_ANN2::neuralnetwork_adam_08,11:09:43.879,11:09:43.941,0.062,0.023,0.0178,,iter=5000,NA
uDreyfus1_ANN2::neuralnetwork_adam_09,11:09:43.941,11:09:43.989,0.048,0.0389,0.0313,,iter=5000,NA
uDreyfus1_ANN2::neuralnetwork_adam_10,11:09:43.989,11:09:44.052,0.063,0.0388,0.0306,,iter=5000,NA
uDreyfus1_ANN2::neuralnetwork_rmsprop_01,11:12:51.394,11:12:51.442,0.048,0.0598,0.0532,,iter=5000,NA
uDreyfus1_ANN2::neuralnetwork_rmsprop_02,11:12:51.450,11:12:51.498,0.048,0.0667,0.0607,,iter=5000,NA
uDreyfus1_ANN2::neuralnetwork_rmsprop_03,11:12:51.498,11:12:51.554,0.056,0.0648,0.0585,,iter=5000,NA
uDreyfus1_ANN2::neuralnetwork_rmsprop_04,11:12:51.554,11:12:51.601,0.047,0.1091,0.0982,,iter=5000,NA
uDreyfus1_ANN2::neuralnetwork_rmsprop_05,11:12:51.601,11:12:51.648,0.047,0.085,0.0746,,iter=5000,NA
uDreyfus1_ANN2::neuralnetwork_rmsprop_06,11:12:51.648,11:12:51.713,0.065,0.046,0.0415,,iter=5000,NA
uDreyfus1_ANN2::neuralnetwork_rmsprop_07,11:12:51.713,11:12:51.759,0.046,0.0446,0.0377,,iter=5000,NA
uDreyfus1_ANN2::neuralnetwork_rmsprop_08,11:12:51.759,11:12:51.823,0.064,0.0712,0.0628,,iter=5000,NA
uDreyfus1_ANN2::neuralnetwork_rmsprop_09,11:12:51.823,11:12:51.870,0.047,0.1304,0.1163,,iter=5000,NA
uDreyfus1_ANN2::neuralnetwork_rmsprop_10,11:12:51.870,11:12:51.917,0.047,0.0869,0.0716,,iter=5000,NA
uDreyfus1_ANN2::neuralnetwork_sgd_01,11:15:34.570,11:15:34.623,0.053,0.3381,0.2784,,iter=5000,NA
uDreyfus1_ANN2::neuralnetwork_sgd_02,11:15:34.623,11:15:34.683,0.06,0.3344,0.2742,,iter=5000,NA
uDreyfus1_ANN2::neuralnetwork_sgd_03,11:15:34.683,11:15:34.722,0.039,0.3445,0.2764,,iter=5000,NA
uDreyfus1_ANN2::neuralnetwork_sgd_04,11:15:34.722,11:15:34.770,0.048,0.342,0.281,,iter=5000,NA
uDreyfus1_ANN2::neuralnetwork_sgd_05,11:15:34.770,11:15:34.817,0.047,0.3061,0.2467,,iter=5000,NA
uDreyfus1_ANN2::neuralnetwork_sgd_06,11:15:34.848,11:15:34.945,0.097,0.3366,0.277,,iter=5000,NA
uDreyfus1_ANN2::neuralnetwork_sgd_07,11:15:34.947,11:15:35.001,0.054,0.2062,0.1493,,iter=5000,NA
uDreyfus1_ANN2::neuralnetwork_sgd_08,11:15:35.003,11:15:35.041,0.038,0.3364,0.2776,,iter=5000,NA
uDreyfus1_ANN2::neuralnetwork_sgd_09,11:15:35.041,11:15:35.103,0.062,0.2592,0.1953,,iter=5000,NA
uDreyfus1_ANN2::neuralnetwork_sgd_10,11:15:35.103,11:15:35.150,0.047,0.2976,0.2366,,iter=5000,NA
uDreyfus1_automl::automltrainmanual_trainwgrad_01,11:47:01.597,11:47:07.683,6.086,0.0742,0.0523,,,NA
uDreyfus1_automl::automltrainmanual_trainwgrad_02,11:47:07.683,11:47:13.614,5.931,0.1222,0.0918,,,NA
uDreyfus1_automl::automltrainmanual_trainwgrad_03,11:47:13.614,11:47:19.581,5.967,0.1241,0.0954,,,NA
uDreyfus1_automl::automltrainmanual_trainwgrad_04,11:47:19.597,11:47:25.707,6.11,0.1613,0.1258,,,NA
uDreyfus1_automl::automltrainmanual_trainwgrad_05,11:47:25.707,11:47:31.856,6.149,0.1322,0.1016,,,NA
uDreyfus1_automl::automltrainmanual_trainwgrad_06,11:47:31.856,11:47:37.855,5.999,0.1206,0.0908,,,NA
uDreyfus1_automl::automltrainmanual_trainwgrad_07,11:47:37.855,11:47:43.792,5.937,0.1273,0.0986,,,NA
uDreyfus1_automl::automltrainmanual_trainwgrad_08,11:47:43.792,11:47:50.028,6.236,0.1214,0.0934,,,NA
uDreyfus1_automl::automltrainmanual_trainwgrad_09,11:47:50.028,11:47:56.016,5.988,0.1191,0.0875,,,NA
uDreyfus1_automl::automltrainmanual_trainwgrad_10,11:47:56.032,11:48:02.021,5.989,0.1237,0.0944,,,NA
uDreyfus1_automl::automltrainmanual_trainwpso_01,12:17:37.048,12:17:39.123,2.075,0.1154,0.084,,,NA
uDreyfus1_automl::automltrainmanual_trainwpso_02,12:17:39.123,12:17:44.353,5.23,0.1553,0.1254,,,NA
uDreyfus1_automl::automltrainmanual_trainwpso_03,12:17:44.353,12:17:52.342,7.989,0.0553,0.0441,,,NA
uDreyfus1_automl::automltrainmanual_trainwpso_04,12:17:52.342,12:17:55.984,3.642,0.1164,0.0863,,,NA
uDreyfus1_automl::automltrainmanual_trainwpso_05,12:17:55.984,12:18:01.000,5.016,0.0892,0.071,,,NA
uDreyfus1_automl::automltrainmanual_trainwpso_06,12:18:01.000,12:18:04.895,3.895,0.1158,0.0835,,,NA
uDreyfus1_automl::automltrainmanual_trainwpso_07,12:18:04.897,12:18:07.296,2.399,0.1154,0.0835,,,NA
uDreyfus1_automl::automltrainmanual_trainwpso_08,12:18:07.296,12:18:11.663,4.367,0.1159,0.0832,,,NA
uDreyfus1_automl::automltrainmanual_trainwpso_09,12:18:11.663,12:18:15.492,3.829,0.3707,0.3027,,,NA
uDreyfus1_automl::automltrainmanual_trainwpso_10,12:18:15.492,12:18:19.923,4.431,0.118,0.0908,,,NA
uDreyfus1_brnn:GaussNewton_01,12:25:24.787,12:25:24.794,0.007,0.0306,0.0241,,maxiter = 200,NA
uDreyfus1_brnn:GaussNewton_02,12:25:24.796,12:25:24.808,0.012,0.031,0.0238,,maxiter = 200,NA
uDreyfus1_brnn:GaussNewton_03,12:25:24.810,12:25:24.817,0.007,0.0305,0.0235,,maxiter = 200,NA
uDreyfus1_brnn:GaussNewton_04,12:25:24.818,12:25:24.826,0.008,0.0309,0.0241,,maxiter = 200,NA
uDreyfus1_brnn:GaussNewton_05,12:25:24.828,12:25:24.837,0.009,0.0302,0.0235,,maxiter = 200,NA
uDreyfus1_brnn:GaussNewton_06,12:25:24.838,12:25:24.847,0.009,0.0306,0.0238,,maxiter = 200,NA
uDreyfus1_brnn:GaussNewton_07,12:25:24.849,12:25:24.857,0.008,0.0303,0.0235,,maxiter = 200,NA
uDreyfus1_brnn:GaussNewton_08,12:25:24.859,12:25:24.865,0.006,0.0305,0.0235,,maxiter = 200,NA
uDreyfus1_brnn:GaussNewton_09,12:25:24.867,12:25:24.873,0.006,0.0303,0.0235,,maxiter = 200,NA
uDreyfus1_brnn:GaussNewton_10,12:25:24.875,12:25:24.882,0.007,0.0304,0.0235,,maxiter = 200,NA
uDreyfus1_CaDENCE:optim.BFGS_01,12:46:11.456,12:46:12.208,0.752,0.2088,0.1471,,maxiter = 200,NA
uDreyfus1_CaDENCE:optim.BFGS_02,12:46:12.210,12:46:13.296,1.086,0.4808,0.2815,,maxiter = 200,NA
uDreyfus1_CaDENCE:optim.BFGS_03,12:46:13.297,12:46:14.344,1.047,0.0722,0.0414,,maxiter = 200,NA
uDreyfus1_CaDENCE:optim.BFGS_04,12:46:14.346,12:46:15.866,1.52,0.0963,0.0528,,maxiter = 200,NA
uDreyfus1_CaDENCE:optim.BFGS_05,12:46:15.867,12:46:16.628,0.761,0.3184,0.1892,,maxiter = 200,NA
uDreyfus1_CaDENCE:optim.BFGS_06,12:46:16.628,12:46:17.339,0.711,0.4305,0.2648,,maxiter = 200,NA
uDreyfus1_CaDENCE:optim.BFGS_07,12:46:17.341,12:46:18.143,0.802,0.5561,0.3204,,maxiter = 200,NA
uDreyfus1_CaDENCE:optim.BFGS_08,12:46:18.144,12:46:18.883,0.739,0.6268,0.4016,,maxiter = 200,NA
uDreyfus1_CaDENCE:optim.BFGS_09,12:46:18.883,12:46:19.850,0.967,1.1883,0.6674,,maxiter = 200,NA
uDreyfus1_CaDENCE:optim.BFGS_10,12:46:19.853,12:46:20.923,1.07,0.4029,0.2387,,maxiter = 200,NA
uDreyfus1_CaDENCE:psoptim_01,12:50:36.246,12:50:37.202,0.956,0.3915,0.2562,,maxiter = 200,NA
uDreyfus1_CaDENCE:psoptim_02,12:50:37.203,12:50:38.165,0.962,0.393,0.2797,,maxiter = 200,NA
uDreyfus1_CaDENCE:psoptim_03,12:50:38.165,12:50:39.134,0.969,0.7342,0.4888,,maxiter = 200,NA
uDreyfus1_CaDENCE:psoptim_04,12:50:39.134,12:50:40.118,0.984,0.3492,0.2551,,maxiter = 200,NA
uDreyfus1_CaDENCE:psoptim_05,12:50:40.135,12:50:41.102,0.967,0.3838,0.2626,,maxiter = 200,NA
uDreyfus1_CaDENCE:psoptim_06,12:50:41.102,12:50:42.136,1.034,0.5049,0.3384,,maxiter = 200,NA
uDreyfus1_CaDENCE:psoptim_07,12:50:42.137,12:50:43.082,0.945,0.5871,0.4139,,maxiter = 200,NA
uDreyfus1_CaDENCE:psoptim_08,12:50:43.084,12:50:44.036,0.952,0.4234,0.3044,,maxiter = 200,NA
uDreyfus1_CaDENCE:psoptim_09,12:50:44.041,12:50:44.999,0.958,0.3791,0.2773,,maxiter = 200,NA
uDreyfus1_CaDENCE:psoptim_10,12:50:44.999,12:50:45.988,0.989,0.3712,0.283,,maxiter = 200,NA
uDreyfus1_CaDENCE:Rprop_01,14:16:21.374,14:16:40.745,19.371,0.1013,0.0725,,maxiter = 5000,NA
uDreyfus1_CaDENCE:Rprop_02,14:16:40.745,14:17:00.296,19.551,0.9267,0.542,,maxiter = 5000,NA
uDreyfus1_CaDENCE:Rprop_03,14:17:00.296,14:17:19.698,19.402,0.4063,0.2812,,maxiter = 5000,NA
uDreyfus1_CaDENCE:Rprop_04,14:17:19.698,14:17:39.113,19.415,0.4602,0.2273,,maxiter = 5000,NA
uDreyfus1_CaDENCE:Rprop_05,14:17:39.113,14:17:58.630,19.517,0.2988,0.1504,,maxiter = 5000,NA
uDreyfus1_CaDENCE:Rprop_06,14:17:58.630,14:18:18.062,19.432,0.6239,0.4125,,maxiter = 5000,NA
uDreyfus1_CaDENCE:Rprop_07,14:18:18.062,14:18:37.420,19.358,0.7783,0.4257,,maxiter = 5000,NA
uDreyfus1_CaDENCE:Rprop_08,14:18:37.420,14:18:56.847,19.427,0.8806,0.5229,,maxiter = 5000,NA
uDreyfus1_CaDENCE:Rprop_09,14:18:56.849,14:19:16.176,19.327,0.1202,0.0816,,maxiter = 5000,NA
uDreyfus1_CaDENCE:Rprop_10,14:19:16.178,14:19:35.614,19.436,0.0512,0.0218,,maxiter = 5000,NA
uDreyfus1_deepnet::gradientdescent_01,14:51:09.829,14:51:10.342,0.513,0.0492,0.0411,,maxiter = 5000,NA
uDreyfus1_deepnet::gradientdescent_02,14:51:10.342,14:51:10.832,0.49,0.0508,0.0431,,maxiter = 5000,NA
uDreyfus1_deepnet::gradientdescent_03,14:51:10.832,14:51:11.343,0.511,0.045,0.0377,,maxiter = 5000,NA
uDreyfus1_deepnet::gradientdescent_04,14:51:11.343,14:51:11.845,0.502,0.0757,0.0601,,maxiter = 5000,NA
uDreyfus1_deepnet::gradientdescent_05,14:51:11.845,14:51:12.352,0.507,0.0507,0.0429,,maxiter = 5000,NA
uDreyfus1_deepnet::gradientdescent_06,14:51:12.354,14:51:12.848,0.494,0.0496,0.0414,,maxiter = 5000,NA
uDreyfus1_deepnet::gradientdescent_07,14:51:12.850,14:51:13.351,0.501,0.0489,0.0409,,maxiter = 5000,NA
uDreyfus1_deepnet::gradientdescent_08,14:51:13.353,14:51:13.877,0.524,0.0499,0.0421,,maxiter = 5000,NA
uDreyfus1_deepnet::gradientdescent_09,14:51:13.877,14:51:14.380,0.503,0.0546,0.0467,,maxiter = 5000,NA
uDreyfus1_deepnet::gradientdescent_10,14:51:14.382,14:51:14.886,0.504,0.0508,0.0431,,maxiter = 5000,NA
uDreyfus1_elmNNRcpp::train_extremeML_01,14:55:16.788,14:55:16.789,0.001,0.5535,0.419,,,NA
uDreyfus1_elmNNRcpp::train_extremeML_02,14:55:16.790,14:55:16.792,0.002,0.739,0.6372,,,NA
uDreyfus1_elmNNRcpp::train_extremeML_03,14:55:16.794,14:55:16.795,0.001,0.5395,0.4002,,,NA
uDreyfus1_elmNNRcpp::train_extremeML_04,14:55:16.797,14:55:16.798,0.001,0.509,0.3896,,,NA
uDreyfus1_elmNNRcpp::train_extremeML_05,14:55:16.799,14:55:16.800,0.001,0.4493,0.2996,,,NA
uDreyfus1_elmNNRcpp::train_extremeML_06,14:55:16.802,14:55:16.802,0,0.4248,0.3054,,,NA
uDreyfus1_elmNNRcpp::train_extremeML_07,14:55:16.804,14:55:16.805,0.001,0.4889,0.3675,,,NA
uDreyfus1_elmNNRcpp::train_extremeML_08,14:55:16.806,14:55:16.807,0.001,0.3864,0.2852,,,NA
uDreyfus1_elmNNRcpp::train_extremeML_09,14:55:16.813,14:55:16.814,0.001,0.5022,0.412,,,NA
uDreyfus1_elmNNRcpp::train_extremeML_10,14:55:16.815,14:55:16.816,0.001,0.3925,0.294,,,NA
uDreyfus1_ELMR::OSelmtrain.formula_extremeML_01,15:04:24.316,15:04:24.319,0.003,0.4668,0.3212,,,NA
uDreyfus1_ELMR::OSelmtrain.formula_extremeML_02,15:04:24.321,15:04:24.323,0.002,0.4614,0.3242,,,NA
uDreyfus1_ELMR::OSelmtrain.formula_extremeML_03,15:04:24.324,15:04:24.327,0.003,0.5597,0.4295,,,NA
uDreyfus1_ELMR::OSelmtrain.formula_extremeML_04,15:04:24.328,15:04:24.330,0.002,0.5684,0.4588,,,NA
uDreyfus1_ELMR::OSelmtrain.formula_extremeML_05,15:04:24.332,15:04:24.334,0.002,0.4659,0.3282,,,NA
uDreyfus1_ELMR::OSelmtrain.formula_extremeML_06,15:04:24.336,15:04:24.338,0.002,0.4418,0.3048,,,NA
uDreyfus1_ELMR::OSelmtrain.formula_extremeML_07,15:04:24.339,15:04:24.342,0.003,0.6066,0.5031,,,NA
uDreyfus1_ELMR::OSelmtrain.formula_extremeML_08,15:04:24.343,15:04:24.345,0.002,0.4523,0.3176,,,NA
uDreyfus1_ELMR::OSelmtrain.formula_extremeML_09,15:04:24.347,15:04:24.349,0.002,0.4071,0.2617,,,NA
uDreyfus1_ELMR::OSelmtrain.formula_extremeML_10,15:04:24.351,15:04:24.353,0.002,0.4387,0.2823,,,NA
uDreyfus1_h2o::h2o.deeplearning_01,15:09:28.749,15:09:30.323,1.574,0.1436,0.1133,,maxiter = 5000,NA
uDreyfus1_h2o::h2o.deeplearning_02,15:09:30.325,15:09:31.917,1.592,0.0249,0.0187,,maxiter = 5000,NA
uDreyfus1_h2o::h2o.deeplearning_03,15:09:31.919,15:09:33.538,1.619,0.0312,0.0251,,maxiter = 5000,NA
uDreyfus1_h2o::h2o.deeplearning_04,15:09:33.538,15:09:35.218,1.68,0.0083,0.0069,,maxiter = 5000,NA
uDreyfus1_h2o::h2o.deeplearning_05,15:09:35.220,15:09:36.797,1.577,0.0799,0.0641,,maxiter = 5000,NA
uDreyfus1_keras::modelsequential_adadelta_01,15:12:40.071,15:12:40.683,0.612,1.0881,0.9362,,maxiter = 5000,NA
uDreyfus1_keras::modelsequential_adadelta_02,15:12:40.699,15:12:41.360,0.661,0.7763,0.6546,,maxiter = 5000,NA
uDreyfus1_keras::modelsequential_adadelta_03,15:12:41.362,15:12:41.985,0.623,1.5397,1.312,,maxiter = 5000,NA
uDreyfus1_keras::modelsequential_adadelta_04,15:12:41.985,15:12:42.618,0.633,2.5953,2.2485,,maxiter = 5000,NA
uDreyfus1_keras::modelsequential_adadelta_05,15:12:42.618,15:12:43.265,0.647,1.4652,1.2559,,maxiter = 5000,NA
uDreyfus1_keras::modelsequential_adadelta_06,15:12:43.281,15:12:44.245,0.964,2.488,2.133,,maxiter = 5000,NA
uDreyfus1_keras::modelsequential_adadelta_07,15:12:44.253,15:12:47.048,2.795,0.727,0.6186,,maxiter = 5000,NA
uDreyfus1_keras::modelsequential_adadelta_08,15:12:47.048,15:12:49.120,2.072,1.5702,1.3378,,maxiter = 5000,NA
uDreyfus1_keras::modelsequential_adadelta_09,15:12:49.120,15:12:49.764,0.644,0.6949,0.6215,,maxiter = 5000,NA
uDreyfus1_keras::modelsequential_adadelta_10,15:12:49.764,15:12:50.437,0.673,1.2032,1.0305,,maxiter = 5000,NA
uDreyfus1_keras::modelsequential_adagrad_01,15:14:59.219,15:14:59.808,0.589,0.7016,0.6114,,maxiter = 5000,NA
uDreyfus1_keras::modelsequential_adagrad_02,15:14:59.810,15:15:00.418,0.608,1.0582,0.9062,,maxiter = 5000,NA
uDreyfus1_keras::modelsequential_adagrad_03,15:15:00.418,15:15:01.016,0.598,1.3897,1.1882,,maxiter = 5000,NA
uDreyfus1_keras::modelsequential_adagrad_04,15:15:01.016,15:15:01.621,0.605,1.7198,1.4613,,maxiter = 5000,NA
uDreyfus1_keras::modelsequential_adagrad_05,15:15:01.621,15:15:02.231,0.61,2.6856,2.3262,,maxiter = 5000,NA
uDreyfus1_keras::modelsequential_adagrad_06,15:15:02.231,15:15:02.876,0.645,3.142,2.7541,,maxiter = 5000,NA
uDreyfus1_keras::modelsequential_adagrad_07,15:15:02.880,15:15:03.524,0.644,1.6828,1.4294,,maxiter = 5000,NA
uDreyfus1_keras::modelsequential_adagrad_08,15:15:03.526,15:15:04.174,0.648,1.57,1.3386,,maxiter = 5000,NA
uDreyfus1_keras::modelsequential_adagrad_09,15:15:04.174,15:15:04.824,0.65,1.4776,1.2583,,maxiter = 5000,NA
uDreyfus1_keras::modelsequential_adagrad_10,15:15:04.824,15:15:05.486,0.662,1.0984,0.9314,,maxiter = 5000,NA
uDreyfus1_keras::modelsequential_adam_01,15:17:25.257,15:17:25.915,0.658,3.2614,2.8593,,maxiter = 5000,NA
uDreyfus1_keras::modelsequential_adam_02,15:17:25.915,15:17:26.575,0.66,1.6461,1.3988,,maxiter = 5000,NA
uDreyfus1_keras::modelsequential_adam_03,15:17:26.575,15:17:27.239,0.664,1.21,1.0358,,maxiter = 5000,NA
uDreyfus1_keras::modelsequential_adam_04,15:17:27.239,15:17:27.915,0.676,1.2125,1.0378,,maxiter = 5000,NA
uDreyfus1_keras::modelsequential_adam_05,15:17:27.915,15:17:28.594,0.679,3.3247,2.9119,,maxiter = 5000,NA
uDreyfus1_keras::modelsequential_adam_06,15:17:28.594,15:17:29.295,0.701,0.8294,0.6827,,maxiter = 5000,NA
uDreyfus1_keras::modelsequential_adam_07,15:17:29.311,15:17:30.028,0.717,0.8791,0.7402,,maxiter = 5000,NA
uDreyfus1_keras::modelsequential_adam_08,15:17:30.028,15:17:30.725,0.697,0.7772,0.6437,,maxiter = 5000,NA
uDreyfus1_keras::modelsequential_adam_09,15:17:30.741,15:17:31.459,0.718,1.2147,1.0431,,maxiter = 5000,NA
uDreyfus1_keras::modelsequential_adam_10,15:17:31.459,15:17:32.188,0.729,1.5062,1.2835,,maxiter = 5000,NA
uDreyfus1_keras::modelsequential_rmsprop_01,15:20:05.459,15:20:06.060,0.601,2.5008,2.1606,,maxiter = 5000,NA
uDreyfus1_keras::modelsequential_rmsprop_02,15:20:06.060,15:20:06.681,0.621,0.7076,0.6327,,maxiter = 5000,NA
uDreyfus1_keras::modelsequential_rmsprop_03,15:20:06.685,15:20:07.307,0.622,1.4864,1.2694,,maxiter = 5000,NA
uDreyfus1_keras::modelsequential_rmsprop_04,15:20:07.307,15:20:07.959,0.652,1.581,1.3467,,maxiter = 5000,NA
uDreyfus1_keras::modelsequential_rmsprop_05,15:20:07.959,15:20:08.606,0.647,1.0757,0.9234,,maxiter = 5000,NA
uDreyfus1_keras::modelsequential_rmsprop_06,15:20:08.606,15:20:09.292,0.686,0.6928,0.6141,,maxiter = 5000,NA
uDreyfus1_keras::modelsequential_rmsprop_07,15:20:09.292,15:20:09.962,0.67,3.742,3.3146,,maxiter = 5000,NA
uDreyfus1_keras::modelsequential_rmsprop_08,15:20:09.962,15:20:10.648,0.686,1.3865,1.19,,maxiter = 5000,NA
uDreyfus1_keras::modelsequential_rmsprop_09,15:20:10.648,15:20:11.330,0.682,0.7683,0.6381,,maxiter = 5000,NA
uDreyfus1_keras::modelsequential_rmsprop_10,15:20:11.330,15:20:12.033,0.703,1.0713,0.9206,,maxiter = 5000,NA
uDreyfus1_keras::modelsequential_sgd_01,15:22:55.234,15:22:55.850,0.616,0.8713,0.7412,,maxiter = 5000,NA
uDreyfus1_keras::modelsequential_sgd_02,15:22:55.854,15:22:56.502,0.648,1.8104,1.5373,,maxiter = 5000,NA
uDreyfus1_keras::modelsequential_sgd_03,15:22:56.506,15:22:57.136,0.63,2.3927,2.0595,,maxiter = 5000,NA
uDreyfus1_keras::modelsequential_sgd_04,15:22:57.136,15:22:57.780,0.644,1.9719,1.6756,,maxiter = 5000,NA
uDreyfus1_keras::modelsequential_sgd_05,15:22:57.780,15:22:58.442,0.662,3.1384,2.759,,maxiter = 5000,NA
uDreyfus1_keras::modelsequential_sgd_06,15:22:58.446,15:22:59.112,0.666,0.7681,0.6382,,maxiter = 5000,NA
uDreyfus1_keras::modelsequential_sgd_07,15:22:59.112,15:22:59.787,0.675,1.339,1.1459,,maxiter = 5000,NA
uDreyfus1_keras::modelsequential_sgd_08,15:22:59.803,15:23:00.501,0.698,1.6579,1.4078,,maxiter = 5000,NA
uDreyfus1_keras::modelsequential_sgd_09,15:23:00.505,15:23:01.174,0.669,2.9167,2.5421,,maxiter = 5000,NA
uDreyfus1_keras::modelsequential_sgd_10,15:23:01.175,15:23:01.867,0.692,2.2204,1.9043,,maxiter = 5000,NA
